,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
70,70,70,reachind_USACAN,2022-09-21 11:53:17+00:00,83,56,1,4,,"#Binghampton UK: Around 200 masked Islamists circle a Hindu Temple in Birmingham amid chants of ‘Allah-Hu-Akbar’, terrifying visuals. And the usual 'Victim-Provoked' Justification by the 'Cabal' https://t.co/U4SPhueQ41 
@changu311 @reachind_bharat @RDXThinksThat @reachind_uk",2
73,73,73,LegalTalwar,2022-09-21 07:54:02+00:00,124,24,4,0,,"Both chants praise respective Gods. All cool. But the issue is not stigma here, it is hypocrisy of a particular set of people of an ideology. Allah Hu Akbar is often interpreted as a chant of Resistance by the very people who demonise Jai Shri Ram. Need to question why.",2
80,80,80,Aabhas24,2022-09-21 06:10:12+00:00,65,23,3,0,,"57/n She was named Wali Nimat Begum' (Blessings of Allah) by Akbar, in 1564. And erasing of Hindu identity was such that no one knows her original Hindu name. 

The truth of this marriage speaks aloud of Akbar’s lust &amp; misuse of power.",2
82,82,82,RevivalofMan,2022-09-16 13:38:23+00:00,147,23,12,0,,"Just like that, he commits shirk al akbar

Just think if his soul was taken at that moment

A creation that makes sajood to another creation surely doesnt make sajood to Allah

Those that worship Allah alone will never consider for a second to do this",2
88,88,88,Majstar7,2022-09-21 23:45:14+00:00,273,30,6,1,,"May Allah keep us united, strong, make us wise &amp; may we come out victorious in this test Ameen ya Rabb 🤲🏻

All eyes are on Leicester. Jazakallahu khair to my brother @Moazzam_Begg for the powerful timely reminder. Allahu Akbar ! ☝🏻",2
89,89,0,thekingadjor,2022-09-21 19:42:57+00:00,211,30,6,2,,"C’mon Ghana blacks starrrrs 🎶😂🔥

https://t.co/Rg46JNybiV https://t.co/RmkNJFyDD1",2
90,90,1,VernonForGA,2022-09-21 23:32:31+00:00,865,246,146,9,,"White liberal Dems work to defeat Black #GOP candidates, because they can’t play the race card with them like they do with white #GOP candidates.  

It’s all designed to keep Blacks voting for white democrat plantation owner’s liberal agenda, ultimately destroying Blacks families",0
92,92,3,LeeJarvis10,2022-09-21 22:00:06+00:00,687,44,60,4,,"6 Week ban for Darcy Swain. 

9/12 Months out injured for the All Blacks player.

World Rugby is a Joke.

Absolutely Shocking.",2
95,95,6,ThisGrayArea,2022-09-21 23:06:57+00:00,475,22,19,5,,One thing I’ve never liked that the Blacks/Greens did was make them babies hate each other.,2
96,96,7,donnamalone21,2022-09-21 22:15:37+00:00,209,2,4,1,,"This day 2019, we went to get Jennifer's Jersey signed by the all blacks in their hotel in Tokyo and Richie Mo'unga gave us tickets to their game v SA  🖤 https://t.co/Zz4B2oNP50",2
97,97,8,MSTwitir3K,2022-09-21 22:25:51+00:00,72,2,2,1,,@JayJayDzNz @kylenabecker @hodgetwins Their labor and skill paid for the building of the county. They have much deeper roots to the county than you ! So you owe no Patriotism to the founding fathers? You were able to immigrate to a county built on Blacks is exactly why you WE all owe reparations.,2
99,99,10,jamisonfoser,2022-09-21 21:06:19+00:00,4405,798,17,27,,"60% of women support increasing the number of justices on the Supreme Court. 

More than 60% of Americans age 18-44. 

63% of Blacks and 61% of Hispanics. 

72% of Democrats and a majority of Independents. 

cc: congressional Democrats. https://t.co/telkZPhU1r",2
110,110,21,ElieNYC,2022-09-21 23:57:47+00:00,484,24,6,2,,@nhannahjones I hate how the not even subtle implication from these people is “them book talking blacks is lucky we don’t shoot ‘em.” Both because of the implied threat and the cold fact that sometimes they still shoot us.,0
118,118,29,dkearnsjr,2022-09-21 20:29:30+00:00,79,6,9,0,,"@w_terrence https://t.co/Tn6ub1V2Em

Nope. In the early 70's Trump was busy breaking the Fair Housing Act by discriminating against blacks.

You did know that didn't you?",2
127,127,38,Pauline98476699,2022-09-21 19:29:55+00:00,101,53,1,6,,"The Negro Actors Guild of America was founded by African American actors in 1937.  Established to try to eliminate the stereotyping of African Americans in theatrical and cinematic performances and worked to generate more acting opportunities for blacks.
https://t.co/zUZQJzYGfi",0
130,130,41,pretapartager,2022-09-21 19:49:28+00:00,60,1,2,0,,"@michaelmalice Thomas Sowell is a giant among conservatives regardless of race, but don't leave out Dr. Ben Carson. He spoke out against Obama when few blacks would.",2
132,132,43,OfFrantz,2022-09-21 19:47:32+00:00,82,7,2,0,,@ajplus The American judicial system is and has always been racially biased. I’m an Attorney and ex-LEO who carries concealed. My advice to all Blacks with a CCP is to invest in a body cam ($100 – $175) average. Wear it at all times while armed. Turn it on the second any conflict begins.,2
167,167,78,VernonForGA,2022-09-21 21:55:33+00:00,184,55,11,1,,"They know @DNC fuel is the Black vote.  Now that there’s a crack in the wall and more Blacks are voting @GOP, white democrats &amp; the liberal media have declared war on Black conservatives who are speaking out.",0
181,181,92,tommysunflower,2022-09-21 21:55:24+00:00,56,0,1,0,,"one pink, one yellow, and the last green.

“what is this?” the yellow one asks, tone screechy and garbled. he can barely make out the words as he lets out a groan. 

“human,” one of them says, tommy can barely tell anymore as consciousness slips from him. “ours.”

he blacks out.",2
185,185,0,OscarJrUG,2022-09-21 09:27:20+00:00,110,62,10,0,,"You niggers who have got a chance to taste on lady's money, How does it taste? It seems to taste different 😊😊",1
186,186,1,longbeachgriffy,2022-09-20 17:57:50+00:00,4562,109,47,13,,“Theres a nigger in the car” nigga was spittin.,0
187,187,2,TokenOfTheMonth,2022-09-21 18:57:37+00:00,150,5,13,4,,"Idk about yall but im 100% going thru every dubstep artist my mind can come up with and see how many ""niggas"" and ""niggers"" they dropped pre2018 let's max score this shit",0
189,189,4,flvmeprincesss,2022-09-21 01:49:35+00:00,95,15,3,3,,did they just call me a nigger? https://t.co/ZqYWV6Bp5q,0
190,190,5,JanetFraiser2,2022-09-21 15:06:16+00:00,92,6,4,1,,Niggers,0
191,191,6,Genjootsu,2022-09-20 22:06:09+00:00,278,2,2,1,,@Okon_Etoile @sa1_ahh @Jidion6 According to mizkif niggers apparently,0
193,193,8,FudoDrmex1107,2022-09-20 20:45:16+00:00,1523,33,26,6,,@ellengillanders @IJackboys100 @d1n0_kovacevic @playoffbron23_ @Zzz_coop_zzZ @Jidion6 nigger,0
207,207,22,ijustlovepuzzl1,2022-09-20 09:11:12+00:00,62,11,7,0,,"Saying “spic” is the exact same as saying “nigger”.
It’s not edgy it’s racist.
Saying “fag” or “faggot” isn’t edgy it’s homophobic.
In 2018 and 2019 EVERYBODY over 4 knew that.
PERIOD! https://t.co/Cs6i1u0boK",0
225,225,40,MrChuckD,2022-09-21 22:45:15+00:00,140,13,28,9,,I get the Anthony Edwards fine but the @nba players SAY ‘nigger’ all the time?!?!,0
234,234,49,crickdrinker,2022-09-20 14:53:13+00:00,93,0,1,0,,@216mp3 @xkniter @KaijuBlack @summerdru @REALIcePoseidon I think it’s more about the use of nigger more than that dude,0
268,268,0,venus_trash,2022-09-21 17:38:50+00:00,52,7,2,0,,"A #fresh Cocktail with mint and blueberries for @Pixel_Dailies. 🍸
#pixel_dailies #pixelart #ドット絵 #Food #art #pixelartist https://t.co/IojkFZiyKi",2
269,269,1,ChicagoWindy62,2022-09-21 23:43:28+00:00,345,39,4,2,,"@MarshaBlackburn You're NOT with the people🖕
We the people that VOTE trash like you OUT  have a vision.... https://t.co/lU7a99oCY4",2
270,270,2,Kurcamp,2022-09-21 21:28:50+00:00,91,3,8,2,,"Imma be honest can smash players not take a little bit of trash talk? So what if you get called bad, ask for advice and move on its what helped me go from 0-2 from pr in my region anyone can do it with effort",2
279,279,11,heleenamck,2022-09-21 18:31:56+00:00,1620,32,1,0,,"@PopBase However, yes, Adam is disgusting for that text. And he fired her from working with him and altered her whole life. Thats definitely sexual harassment. He's trash.",2
280,280,12,4ocean,2022-09-21 18:32:03+00:00,55,13,1,0,,"2️⃣5️⃣ MILLION POUNDS GIVEAWAY 🎊 

We recently set a world record and hit 25 million pounds of trash removed from the ocean, rivers, and coastlines in just 5 years! To celebrate hosting an EPIC giveaway with 25 lucky winners!

TO ENTER, SURF ON OVER TO OUR INSTAGRAM 🏄 https://t.co/YHPmq6mAkK",2
282,282,14,jjongjjong95,2022-09-21 21:57:57+00:00,124,1,1,1,,@ethefiend @wataoshisa @lightofsileence Bulk buying has been going for ages especially with fan site masters who buy over thousands and then start doing *Give Aways* to fans &amp; when they can’t get rid of the rest. They donate them to hospitals…orphanages or trash them. This news trend all the time.,2
284,284,16,k_junior9,2022-09-21 16:48:30+00:00,84,0,1,0,,@DerrickDaniello @9StrikingViking @ESPNFC No need to argue with an ignorant person........ Keep on spitting trash......,2
300,300,32,elvis234,2022-09-21 18:19:59+00:00,4268,97,105,101,,@netflix I can’t believe he got away with all of this for decades. He was pulled over by police with body parts in trash bags in the backseat. He was a great liar.,2
306,306,38,BigTimeCFB1,2022-09-21 23:32:53+00:00,56,0,2,0,,@CFBONFOX Could be Anthony Grant if he has a o line his numbers with Nebraskas trash o line is very impressive,2
308,308,40,KBManalo,2022-09-21 15:54:33+00:00,97,3,2,0,,"To call someone’s work “trash” is degrading. Not even “tough love.” Basura nga, pero tatawagin mong love?? Also they’re not even designers/seamstresses to begin with. They’re drag queens. Added knowledge and skill lang pananahi at pagdedesign. #DragRacePhilippines",2
318,318,50,bjheg,2022-09-21 22:31:37+00:00,86,0,1,0,,@CaptainJill1 She was definitely not trying to have any kind of conversation with him; he was correct in saying she just wanted to be mad at him and trash him. They clearly both have issues to work on.,2
323,323,55,yuanyi_z,2022-09-21 17:41:32+00:00,96,3,5,0,,"As she lay dying, Chotiner was on Twitter pre-emptively abusing people who didn't agree with him in the foulest terms. A trash human being.",2
325,325,57,ProgressiveTex,2022-09-21 19:37:08+00:00,118,57,4,4,,Another racist cop goes to prison for assisting with George Floyd's murder. Good riddance to bad trash. #DemVoice1 #OurBlueVoice #ProudBlue22 https://t.co/915znHCOn1 via @HuffPostCrime,2
330,330,62,LouLouLa10,2022-09-21 16:49:13+00:00,566,45,10,0,,"This is why Markle was crying. She hated the fact that despite trying to trash all the work of our Queen with her lies, her plan failed miserably. The outpouring of love shown Her Majesty across the world ,showed Markle whose side we are all on.What a bitter pill to swallow.",2
341,341,73,Official_MrRic,2022-09-21 20:12:36+00:00,82,13,14,3,,$BBIG People wonder why the world is calling for #TikTok to be banned. Look   at this trash. All that app does is promote hazardous danger to all &amp; we're not even mentioning all the security risks that come along with Tiktok. App must be banned.  @erikfinman @lomotifofficial https://t.co/b1f1hot6kx,2
345,345,77,Daisyy_Michelle,2022-09-21 21:01:24+00:00,90,2,3,0,,"@xPixelQueen @ZooMaa He never said anything about gender, also how is talking about a clear issue on twitch make someone a misogynistic trash bag. This has nothing to do with him hating on all women. It’s literally about the people using the platform in a way that doesn’t belong on the site.",2
359,359,0,DanAlanRourke,2022-09-21 03:30:42+00:00,668,18,8,2,,Wake up Babe u fuckin goat some cool shit just happened https://t.co/U8lr2AUVYt,1
360,360,1,caitiedelaney,2022-09-21 21:13:14+00:00,205,5,9,0,,"hey covid u fuckin bitch... fuck OFF

yeah i said it",1
368,368,9,Cudalla,2022-09-21 18:59:25+00:00,651,21,4,1,,u fuckin cunts bro no way you’re saying “we’re cutting your pay bc we’re in this together 🙏🏽” absolutely stupid company. https://t.co/2piw3Xdrdp,0
370,370,11,hetfleas,2022-09-20 03:48:27+00:00,158,10,16,0,,"HOLY SHIT THANK U ALL FOR 10K BTW

genuinely can’t express how fuckin cool this is and how thankful I am for all of u 💖 im not gonna get too sappy on here, but just know this means so so so so much to me 

PS: ive got some fun stuff planned for this milestone— stay tuned :3 https://t.co/LQfOZiKzRo",1
373,373,14,secjayret,2022-09-20 21:57:16+00:00,67,1,8,0,,"Honestly casual sex kinda fuckin sucks 

It’s fun for abt half an hour then u get PNC and it’s like Damn I wish I had a shawty to cuddle",1
378,378,19,aquoatic,2022-09-21 21:38:36+00:00,83,6,2,4,,"@DeviDevina910 @amandarkgurl @HafizPratamaa @mynameisrossa @_Wendywalters Geys..... at the end of the day, they just fucking celebrity, and u dont have Responsibility of their fuckin life wkwkwkw. https://t.co/ywN3P6Nyva",1
379,379,20,THEKIDMERO,2022-09-20 00:38:57+00:00,78,2,5,0,,YO @CallofDuty PUT THE FUCKIN PRIVATE LOBBIES BACK UP B WTF U FUCKIN UP MY VIBE,1
381,381,22,NoChillAdil,2022-09-21 19:44:48+00:00,267,0,1,0,,@OddSpex @MLBONFOX @Yankees Bro u pay girls to put a sign next to they titties u fuckin weird bruh 😂,1
382,382,23,Cudalla,2022-09-21 18:54:22+00:00,357,6,1,0,,nope not the lyrics u fuckin cheeseburger,1
384,384,25,FENDIHOOSKIE,2022-09-20 21:28:38+00:00,222,48,20,1,,"My nigga im tellin u with all disrespect i am furry musician who has been featured with Popeyes on fuckin BET, I get paid no less than $500 for a show, they are always sold out, ive been on complex, NAACP Image awards &amp; im currently working with R*d B*ll. Cayenne is TRASH",0
386,386,27,riftsune,2022-09-20 14:33:23+00:00,91,6,6,1,,idk how to feel about brie and i dont rly care if im honest but can you imagine being a fan of a game and getting something cool ( like a locker bundle ) and then they PUT U IN THE GAME AS AN IMPORTANT LORE CHARACTER? she’s fuckin winning,2
461,461,2,TokenOfTheMonth,2022-09-21 18:57:37+00:00,150,5,13,4,,"Idk about yall but im 100% going thru every dubstep artist my mind can come up with and see how many ""niggas"" and ""niggers"" they dropped pre2018 let's max score this shit",0
466,466,7,Sujodamystique,2022-09-19 21:19:23+00:00,64,21,5,2,,I love how everyone is wailing about racism or preferential treatment of world leaders at the queen's funeral and no one gives a flying fuck. The new king could say nigger more times than Lil Wayne in Mona Lisa and they'll tell you to shove your outrage up your arse for now,0
507,507,48,thejournalista,2022-09-17 03:21:18+00:00,132,28,1,0,,"Them: Hey, what's up with this Brett Favre thing?

Him: DID YOU KNOW THE NIGGERS ARE TRYING TO HAVE THEIR OWN STADIUM?",0
530,530,0,jimtropolis,2022-09-21 16:59:59+00:00,2053,144,2,2,,not my white ass appreciating the true wonder and splendor of this little thing called life 🤦‍♂️,0
531,531,1,thejackhopkins,2022-09-21 19:55:16+00:00,640,138,35,7,,"Donald hated Obama because he saw him as inferior. Because he was an African American man, who had achieved something he had not. Trump doesn’t believe that anyone not pasty white should be in charge of anything. Guess what, Donald, Letitia James just took charge of your ass.",0
533,533,3,FinessaFudges,2022-09-21 22:28:09+00:00,141,11,2,0,,It’s crazy what happens when you drop one crazy ass white boy in the Achaemenid empire,1
534,534,4,p0k33rfac33,2022-09-21 20:21:39+00:00,60,8,3,0,,"twitch gotta promote and support black and brown female streamers more, it’s always “well we shouldn’t promote streamers just cause of their skin color” and i agree but there are so many WOC on twitch that work their ass off and do not see the success that their white peers do",2
535,535,5,Est1984in216,2022-09-20 23:50:12+00:00,54,17,9,2,,It’s crazy Brett Farve stole $5M from the Mississippi Welfare an nobody wants to talk about it on any sports network. Mike Vick fought some funky ass dogs an went to Prison…..Prison! Sounds about white 🤷🏾‍♂️,1
542,542,12,dirtnapdog,2022-09-21 17:01:47+00:00,50,29,2,0,,"@BloodfireWolf ty so much for this loki!!! im glad seein more folks post about this we deserve more rep!! 🥺💖

im ott!! a mixed white/mexican🇲🇽 agender creachure who makes art of various mediums!! 
horchata and some bomb ass taqueria food would make my day 👀💚 https://t.co/ZSZlSJ6BTU",0
556,556,26,ladyserenafox,2022-09-21 06:24:48+00:00,71,0,2,0,,@ColinJEly1 @ragipsoylu @MoonofA We’re beating Putin’s sorry white ass. Which pronoun is that?,0
559,559,29,delafro_,2022-09-21 23:58:24+00:00,237,56,3,1,,He’s absolutely right. I’ve been wanting to say blaming the white mom for a mixed kid being ignorant towards race issues when they have a whole ass Black father is another way ppl are always blaming women for men’s actions (or lack thereof),0
564,564,34,Mring1385,2022-09-21 11:41:43+00:00,120,1,7,2,,"Just passed the @Colts complex. Players pulling in, in their big ass lifted truck and white Range Rover! I had to honk and show some love! Come on fellas let’s bounce back this weekend!!",1
565,565,35,christapeterso,2022-09-21 21:15:37+00:00,91,0,4,1,,some white ladies always showing up with these wild ass replies https://t.co/gTE0KRb24x,0
604,604,0,f1mcqueen,2022-09-21 20:29:47+00:00,883,45,50,91,,Choose your fighter: white boy edition https://t.co/Zm9OxhOCC0,2
605,605,1,dreamie_twt,2022-09-21 21:28:25+00:00,2448,166,25,14,,"i cant wait for dream to look like the most boringest normalcore white boy i've ever seen in my life i dont understand the ""smiletwt is gonna stop dickriding when he looks like a basic white man"" take like 😭 im gonna still be bouncin and creaming",0
607,607,3,notbenfish,2022-09-21 21:23:12+00:00,110,4,0,0,,the respectful white boy https://t.co/y4ccT7hAGj,2
611,611,7,pixel_maskQRay,2022-09-21 17:30:07+00:00,180,21,3,0,,"Working on a terminator squad accompanying my boy Loken. They wear white shoulder pad in honor of the old days.
#Warmongers #WarhammerCommunity https://t.co/VJ8ahTtk6t",2
612,612,8,nephro_maniac,2022-09-21 16:11:07+00:00,69,4,11,0,,"If u think u just saw a naked man running all over Columbus, MS in the heat....ummm.... well.. u didn't. 

my shorts are the same color as my skin, but that didn't stop someone from shouting ""Look at that naked white boy run!"" 😂",2
615,615,11,FinessaFudges,2022-09-21 22:28:09+00:00,141,11,2,0,,It’s crazy what happens when you drop one crazy ass white boy in the Achaemenid empire,1
616,616,12,a24daisy,2022-09-21 15:33:25+00:00,135,4,1,0,,sometimes i forget this man is famous and the white boy of the year,2
619,619,15,PFleeceman,2022-09-21 19:41:33+00:00,451,132,19,7,,"Hey 3 percenters, white nationalists, MAGA fucknuggets, Proud Boys, and Qanon morons.  Your home country, Mother Russia is seeking volunteers.",2
620,620,16,dreamie_twt,2022-09-21 21:28:25+00:00,702,41,2,1,,"""he looks like any other white boy"" maybe but this one is MINE",0
625,625,21,JonMalin,2022-09-21 15:00:52+00:00,82,6,11,0,,Tomorrow is the last day of the first annual White Boy Summer!!,2
626,626,22,notvixios,2022-09-21 16:21:19+00:00,74,3,8,0,,My theory is that dream was fat and spent the 2/3 years getting jacked and now he is going to be giga chad (Or most likely just a normal looking white boy with fluffy hair),2
627,627,23,wtf_aphrodite,2022-09-21 15:15:22+00:00,93,6,7,1,,he's gonna be the most mid cishet white boy ever and y'all will eat it upppp,2
632,632,28,JohnathanPerk,2022-09-21 19:37:01+00:00,101,29,4,2,,"white people benefit from their own form of affirmative action in all aspects of application and hiring/acceptance—they just don’t call it that.

it’s the so-called “Good Old Boy” network or “shoulder-tapping” in business and legacy preferences, etc. in the college app process.",0
640,640,36,BenjaminCrew1,2022-09-21 15:36:28+00:00,58,5,1,0,,"There should be a movie called ""White Boy Dracula"" where every time he sees a beautiful woman's neck he's just like ""hummina hummina hummina"" ""awww jeez"" ""fuckkkkkkkkk""",2
642,642,38,esmespencerr,2022-09-21 20:32:01+00:00,2156,51,6,1,,"@CandaceinCa_ @sicssorluv It’s sad that if it were two white women that were adamant the young boy be checked, would he be alive now? It’s absolutely devastating these angels were threatened with arrest and now the poor boy lost his life over it. I hate it here.",2
656,656,52,tulipsmg,2022-09-21 21:33:52+00:00,235,27,3,1,,"@Glock_Topickz this is one hour of great conversation.
Jasmine Guy: every deep show we did, she [Debbie Allen] fought for. it was the battle with the network, them white boys didn’t care about date rape, apartheid, riot, HIV.. just put Whitley and Dwayne and be funny..",2
