,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
17,17,17,hesy_rock,2022-09-27 19:51:00+00:00,157,4,1,0,,"If you see that someone is happy because you’re happy, then please for his/her happiness you should remain happy..,, cuz the most beloved❤️ deed to Allah is to make someone happy..,, Allah ho Akbar 💚",2
21,21,21,Venkate04314166,2022-09-24 05:59:31+00:00,91,108,7,2,,"In a video shared by ISKCON’s Radharamn Das, Islamists were seen hurling abuses toward the Hindus inside the Hindu temple premises. They were chanting Allah-Hu-Akbar, and some of them climbed the fence wall as well.
#HindusTargetedInUK
""Hindus in UK"" https://t.co/r5NKEVjvpg",2
22,22,22,priyaakulkarni2,2022-09-28 15:45:52+00:00,65,69,9,5,,"Islamist thugs attacked Hindu temple in UK

Though u see Hindus stucked inside are quiet and saying namaste islamists are racially abusing them

Says Allah Hu Akbar near temple
Drink some cow pi*s
Go eat cow s**t
Piss drinking b**ds

This happened in india happening in UK https://t.co/XUIdJVwjJo",2
24,24,24,MuslimsMatters,2022-09-28 09:05:14+00:00,804,127,8,2,,"Alhamdulillaah, All praise to Allah, Who created us, made us Muslims, gave us family, happiness &amp; bestowed His mercy upon us. Allaahu’Akbar!",2
29,29,29,EbnHussein1424,2022-09-25 20:23:25+00:00,271,59,17,10,,"Iranian Sunnis in Balochistan: ""The honour of Kurdish women is the honor of Balochis too. Death to the dictator (Khamenei). Allahu Akbar!""

It is not difficult to arm yourself in Balochistan and unlike the Persian secularists who burn hijabs, the Iranian Baloch invoke Allah! https://t.co/28LNGVDhLB",2
34,34,34,amandajo____,2022-09-24 14:23:05+00:00,60,3,4,0,,I love learning new Sunnahs and then adjusting my way of living to follow it as best I can. Masha Allah 🤍 Allahu Akbar 🤍,2
38,38,38,gauravcsawant,2022-09-29 05:20:59+00:00,600,246,14,3,,"Video emerges of abuses hurled. Allah Ho Akbar slogans by a mob of radical #Islamists in #Birmingham after #Leicester.
That entire cabal that blamed #Hindutva is hiding under some rock. But that ecosystem will crawl out once again to give cover fire to radical Islamists. #Toolkit",2
39,39,39,Junaid_Sahi,2022-09-23 19:36:21+00:00,73,19,1,0,,"PTI's cult, naah forget about them

Their Messiahs - Shireen Mizari, Yasmin Rashid are calling SS's act of turning page as embarrassment

These clowns were allowed to rule Pakistan for 4 years and they were presented as alternate to Pakistan's political mainstream.

Allah o Akbar",2
41,41,41,BiyaAli9,2022-09-24 14:06:42+00:00,53,2,2,0,,"I miss late September to mid October Lahore evening. There's a pleasant gloom in the air. Such beautiful sunsets transitioning from dawn to dusk, birds flying back to their homes,the echo of 'Allah o Akbar' of maghrib ad'han suddenly increases as cold wind blows swiftly...",2
47,47,47,ConanByTweet,2022-09-26 19:25:05+00:00,69,15,1,1,,"The Fire of Asshurbanipal
by Robert E. Howard
First published in Weird Tales, December 1936
---
YAR ALI squinted carefully down the blue barrel of his Lee-Enfield, called devoutly on Allah and sent a bullet through the brain of a flying rider.

""Allaho akbar!"" https://t.co/Pgnv0RR6SO",2
50,50,50,SilentEyes0106,2022-09-24 12:46:19+00:00,139,13,20,1,,"@RajThackeray @AmitShah @Dev_Fadnavis I strongly condemn the Pakistan Zindabad slogan in our soil…!

But, if the Allah Hu Akbar shout is to be halted, the Jai Shri Ram slogan must also be stopped…!

Justice &amp; Rule of the law should be the same for all…

Be responsible Raj saheb…",2
52,52,52,Mohamma09867283,2022-09-29 17:20:15+00:00,63,6,1,0,,"@ainajkhan The fact that you are trying hard to defend yourself only proves that. Even as you tweet this, your followers and readers in Birmingham tried to disrupt peace by trying to barge into a temple intimidating them by yelling “Allah o Akbar” even when there were women around.",2
80,80,80,msuhaib_raza,2022-09-22 19:08:02+00:00,108,76,6,1,,"Allah hu Akbar 😔😥😢

May Allah Azawajal gives more strength!

It's completely misuse of national agencies of this country.

@ShakifPFI @shahidpfikar and other top leaders can seen in this video.

#PFIRaids #Popularfrontofindia #IndiaWithPFI #NIARaidsPFI #NIA
#StandWithPFI",2
88,88,88,WokePandemic,2022-09-24 14:31:36+00:00,52,1,1,0,,"@BefittingFacts @Arun2981 Economists only discuss
Businessmen do business and make money :)

Discussion Khatam. Allah Hu Akbar",2
89,89,89,tweets_prateekg,2022-09-28 08:53:28+00:00,62,12,4,0,,"https://t.co/rC5gxQ1jSA 
same protester inside the police van  can be seen sloganeering Zindabad Zindabad Popular Front Zindabad. He starts with Nara-E-Takbir… Zindabad Zindabad…Popular front Zindabad.Protesters outside can  be seen sloganeering Nara-E-Takbir Allah-hu-Akbar.",2
90,90,90,NazaninNour,2022-09-28 08:30:35+00:00,140,75,8,1,,Saman says the difference between the chants of today’s protestors &amp; those of years past is that nobody can be heard saying ‘Allah o Akbar.” I was in Iran during the 2009 protests &amp; can vouch for what I heard from my balcony at night. This time is different. #MahsaAmini,2
92,92,92,sansbarrier,2022-09-30 05:56:29+00:00,201,34,6,0,,"Allahu Akbar, Allahu Akbar
(God is the greatest, God is the greatest)
Ash-hadu an' la ilaha ill Allah,
(I bear witness that there is no God but Allah)

இதுக்கு  தான் படிப்பறிவு வளர்த்துக்கன்னு  சொல்றோம்டா முட்டாப்பயலே",2
94,94,0,kgopotso_africa,2022-09-30 17:26:50+00:00,859,45,56,19,,"@Beefmkb Out of context, we as blacks have turned matric dance into a fashion show whereby we waste so much money on outfits &amp; renting cars etc. Owners of the land worry about multiplying their money, while we worry about looking like fashion models . Askies 🙌",2
95,95,1,thekawaiislarti,2022-09-30 22:47:18+00:00,377,1,1,0,,"@DavidFutrelle Remember ""blacks rule""?",2
100,100,6,munachixx,2022-09-30 18:52:27+00:00,406,1,1,0,,@barbieediet “blacks” “blackie” https://t.co/jr2s1CJAFp,2
102,102,8,obi1canob,2022-09-30 19:34:35+00:00,85,8,4,0,,@LindiMazibuko @mphophalatse1 I put it to you that all you DA blacks thought you were better than the rest of us with your private school accents. A witness will come and testify that Julius Malema was correct when he called you tea girls and garden boys. What do you say to that? https://t.co/rE3pFiPHjj,2
103,103,9,The_Shit_Bot,2022-09-30 16:21:00+00:00,95,129,7,1,,"TSB Giveaway💩
RT to join HUNDREDS of WINNERS🔥

Blacks and blues for tomorrow🍳
- Air Jordan 12 Hyper Royal
- Air Jordan 4 Black Canvas
- Nike SB Dunk Deep Royal Blue https://t.co/OxDPereqSO",2
107,107,13,BasedJago,2022-09-30 16:52:01+00:00,143,0,2,0,,"@lporiginalg ""Blacks league"" – isn't this... idk, discrimination and stereotyped?",2
112,112,18,Listo_Mens,2022-09-30 19:58:49+00:00,136,15,6,1,,"Obaahemaa Abena Gyimah, a queen mother of Agona Swedru who loved football like something, was very crucial for the success of Swedru All Blacks 

She died, and a match was played in her memory

Hearts of oak defeated All Blacks 2-0 to win the cup. Esso and Sarpong scored.",2
113,113,19,SherryP70005680,2022-09-30 17:37:21+00:00,54,26,3,3,,"Hey Whoopi @TheView @ABC  remember when you said ""wait until blacks get guns""?  Here ya go",1
116,116,22,BlackdiasporaV1,2022-09-30 23:47:03+00:00,52,25,3,0,,"African unity. Black unity. we have no friends we have no allies or we got is each other. stop the xenophobic against each other. message to Tariq and the FBA, ADOS, africans, blacks in the diaspora. w accomplish nothing with fighting each other. https://t.co/V9spCtflTz",2
119,119,25,kennymxu,2022-09-30 21:59:00+00:00,230,24,22,7,,"Let's get real.  Ten years ago, the Democrats emphasized people under a certain income distribution.  Today, Democrats emphasize ""Black, Latino, and Indigenous people of color.""

Who wins in this new exchange?  Rich blacks.

Who loses?  Poor whites and Asians.",2
128,128,34,AsianMuslims,2022-09-30 21:15:14+00:00,100,33,2,1,,"American Brother accepted Islam &amp; became a Muslim. Beauty of Islam he’s greeted by all other Muslims. Blacks , White and Asians. 
#Muslims #Islam #Americanmuslim #JummahMubarak https://t.co/x5J4txDIKe",0
129,129,35,DineshDSouza,2022-09-30 20:40:29+00:00,807,297,111,21,,"The in-groups today are blacks, Hispanics and transgenders. The out-groups are whites, Asian Americans and Jews.  Here’s a case in point:  https://t.co/heq1ExbNwe",0
132,132,38,sunnxfyre,2022-09-30 16:56:44+00:00,143,21,3,1,,"otto gets beheaded as a traitor, aemond will be swimming with the fishes, helaena throws herself off a window, aegon gets poisoned, lyonel surrenders to the blacks and alicent dies of fever alone in a cell regretting her whole existence and hating the color green🤍",2
144,144,50,MxolisiBob,2022-09-30 17:32:14+00:00,174,63,9,1,,"South African private sector is basically 40 White companies with thousands of subsidiaries  , they have their favourite Blacks which they appoint for ""representation"" purposes , the ANC does the same thing in SOEs",2
148,148,54,bettyvegas3,2022-09-30 18:14:52+00:00,14,87,0,0,,World just watched over half a million BLACK people murdered &amp; the genocidal regimes working hard to wipe out the entire 7 million blacks in #Tigray. 👉🏾The west just playing their dirty politics as usual. #BlackLivesMatter  @TheBlackCaucus @JoyceBeatty @aliciagarza @hrw https://t.co/yaweF5aNFO,2
151,151,57,that_tattoos,2022-09-30 18:37:33+00:00,50,0,1,0,,"@DioneMoolman @lackingsaint to manifest itself (+ they're not stuck with anything in recent history that approaches u.s. slavery). she's obviously a douche making a blatantly racist statement (""things are just better when there are fewer blacks around!""), but nonetheless she's in the vicinity of a sad (2)",2
190,190,4,CS_Njeru,2022-09-29 16:53:36+00:00,134,87,58,0,,"Nigger be like y'all i killed that pussy,bro u didn't, kitty got 9 lives..",0
263,263,1,AaronDFordNV,2022-09-30 21:49:46+00:00,218,115,32,4,,"What's at stake? ⬇️

FIRST, the Republican candidate for NV AG said she wants me ""hanging from a crane.""
THEN, she called our hardworking teachers a ""cesspool of trash.""
NOW, she wants to imprison women who seek abortion &amp; stood with those who tried to overturn the last
election.",2
268,268,6,Brahmslover1278,2022-09-30 22:46:30+00:00,63,5,7,0,,"Have y’all noticed how they’ve gradually phased out all higher end stores like Ann Taylor, Talbots, Brooks Brothers, J.Jill and replaced them with urban trash that’s made in China and smells of rubber..? 🧐🤔",2
269,269,7,very_berry99,2022-09-30 18:46:12+00:00,159,3,1,0,,@AlphaTauriF1 @yukitsunoda07 @PierreGASLY Pierre looks happier with his upgrade from the trash bin 🤭 https://t.co/WfnFxsja7O,2
272,272,10,sammy_uzo,2022-09-30 18:52:43+00:00,275,0,4,0,,@Ykanixx @Pikinstilldey Oga abeg rest. Just spill trash with confidence,2
273,273,11,MrWhiteMAGA,2022-09-30 14:46:13+00:00,70,51,4,1,,"If a neighbor dumped all of their dirtiest trash along with insect infestations onto your front door how would you feel? Apparently Biden and the Dems love it. Other countries are doing exactly that with illegals being allowed through.
#BidenBorderCrisis",2
284,284,22,Impeys_Princess,2022-09-30 22:00:17+00:00,54,6,6,2,,"I never thought Yang would make me cry irl. I actually cried over Yang's 1926 route. I love him with my WHOLE heart, LIKE HE IS SO MUCH MORE THAN A TRASH LI. HE DESERVES ALL THE LOVE LILI GIVES HIM. I AM A YANG APOLOGIST 😭😭 HE STOLE MY HEART AND HE IS NOT LETTING GO 😭💗💗 https://t.co/52BIYe9NNX",2
286,286,24,ooonRacc,2022-09-30 18:38:30+00:00,53,2,5,0,,"If you follow a raccoon long enough, they'll lead you to their trash hoard and exchange morsels with you for shiny objects",2
288,288,26,torankusujas,2022-09-30 17:32:29+00:00,50,11,4,0,,when you live in a country with an economy that's fucking trash you have all the reason to pirate a game,0
294,294,32,saccadicmaniac,2022-09-30 19:25:46+00:00,387,23,6,1,,@AgueroForTexas I'll never forget one young vet. My exam room door was slightly ajar and he kept shifting his gaze there anxiously. He had TBIs with vision and attention difficulties and was flunking community college. He told me he couldn't pass a public trash can without fearing an IED.,2
304,304,42,TCCpod,2022-09-30 22:06:57+00:00,84,10,6,1,,"Meowdy Y’all!

This Friday, we’ve got not one but TWO cat boys on the podcast! Episode 10 is up, featuring @Tizen99 as he recounts what it’s like to edit for podcasts around the globe, such as Trash Taste and Just Roll With It

https://t.co/wFhJJ1NOrx https://t.co/coUJIoe9tv",2
306,306,44,domeless_engine,2022-09-30 19:40:38+00:00,57,3,2,2,,Ok so this isn’t anything fancy. It’s a large wooden dowel taped to a yard stick with a camera taped under the yard stick. I then place the yard stick in the grooves of a special engine shed and move it that way. It’s the most trash way to do an over head camera slider 😄,2
310,310,48,roundshades1,2022-09-30 17:16:54+00:00,55,7,4,3,,"surprize #teztrash #trashart drop frens! in homage to @Xer0x_NFT 'royalty' piece. 20/20 CC0, pure tezos trash with
*MAX ROYALTY*
link below 🐸❤️🍬🍭👑 https://t.co/n4sqTnByui",2
311,311,49,BrentM246,2022-09-30 22:28:19+00:00,73,2,1,0,,@danielledsouzag Why?  I'm sure blue haired ladies with beards see trash in cheap dresses day drinking all the time.,2
319,319,57,KambriEichenbe1,2022-09-30 18:40:13+00:00,83,2,0,0,,@KCStar It makes me sad for y’all that you are so low in life and in character that you would produce trash like this about someone who has done nothing but brought good things to KC. Go focus on actual bad people..instead of slandering others with actual character..,2
326,326,64,EcologyWA,2022-09-30 18:18:00+00:00,95,23,4,2,,"Washington's beauty depends on everyone doing their part to prevent litter. Small daily actions have a big impact. Use a car litter bag, put your trash in a bin, and talk with your friends and family about not littering. #LitterFreeWA @wastatepatrol @wsdot https://t.co/UvnFntspXr https://t.co/44JoCKuKhn",2
328,328,66,AdrianCalamel,2022-09-30 16:05:23+00:00,59,36,4,4,,This is what happens when a 7-year-old #Iranian steps out of his house taking out the trash. He gets shot in the back by a #Tehran shotgun with a war criminal attached to the trigger @SecBlinken. #IranianLivesMatter https://t.co/LWCJXTXR54,2
333,333,71,cypheroftyr,2022-09-30 23:56:07+00:00,151,0,0,0,,"I want that virtue signaling trash so worked over, they delete their whole account. Any social media at all should just go up in smoke. 

Yes, I am THAT incandescently furious. Pull shit like that with any image or mention of me, I WILL make time and not in the fun way.",2
354,354,0,spaceeong,2022-09-29 22:59:36+00:00,2370,136,16,7,,"her: lightning gonna strike the same place twice if u think we fuckin

lightning: https://t.co/a3EWKZUpcD",1
355,355,1,brendan905,2022-09-30 20:34:17+00:00,1349,89,42,5,,eulogy is so sick if u don’t like it kiss my fuckin ass goofy,1
356,356,2,killdads,2022-09-30 22:02:42+00:00,28573,1574,46,48,,honestly the fact that Lizzo is such an unquestionably skilled flautist is my favorite thing about her. it's so fuckin nerdy and random but how do u watch that woman expertly play Debussy on the fly and not start weeping a little,2
357,357,3,brendan905,2022-09-30 17:21:16+00:00,1301,26,41,0,,ok I guess u guys like the record maybe I jumped the gun a little bit but hey u know me I try to keep my expectations so fuckin low that I’m never disappointed but thanks love u,1
358,358,4,_HARD2KILL,2022-09-29 21:50:09+00:00,73,20,3,1,,"with all due respect, u got no fuckin idea what its like being number one https://t.co/St5Mbmis1L",1
359,359,5,Tha5SOSFamily,2022-09-29 17:43:08+00:00,1567,72,53,4,,"our co-owners are all in shock this is unbelievable. thank u guys for always following us and supporting us and just giving us the platform we have in the fandom 

FUCKIN LOVE U ALL ❤️❤️🫶🏻🫶🏻",2
360,360,6,Kay__Escobar,2022-09-29 17:15:46+00:00,150,39,1,0,,Burna boy said “ I don’t kno how to show u my love without fuckin up” i felts that🤦🏾‍♂️,1
361,361,7,KiDCuDi,2022-09-29 17:18:08+00:00,813,35,0,1,,"U fuckin did INCREDIBLE brother!!! ""Scene stealing""!!!!  😭",1
364,364,10,christapeterso,2022-09-29 16:21:51+00:00,203,10,10,1,,It’s Loomer handcuffing herself to just 1 handle on a double door and u fuckin know it https://t.co/9Yj2riCchv,1
365,365,11,princess_antifa,2022-09-30 00:55:12+00:00,75,4,2,1,,"me driving: don’t u fuckin do it
me driving: fuck it ima do it",1
367,367,13,ericgarland,2022-09-29 17:55:54+00:00,248,78,7,0,,"First, check out how efficient DOJ is - these overt acts are from FIVE WEEKS AGO.

Otherwise, these people are just fuckin' traitors. The U.S. Army Major wanted to volunteer for Putin. https://t.co/EPUfUpzQBU",2
379,379,25,huntclubhero,2022-09-30 04:54:41+00:00,85,8,12,0,,"A lot of people think owning an @AzukiOfficial gets u wl spots, and gets you past application gated communities. 
As if it magically opens doors to opportunities, web3 positions, og roles in servers, free mints etc.

It does……buy a fuckin Azuki 
Thank me later",2
394,394,40,KiDCuDi,2022-09-30 18:49:26+00:00,242,15,0,0,,Bryan!! Man thanx so much I fuckin love u brother 🥹🙏🏾💖✌🏾 and I appreciate u spreadin the word!!,1
422,422,68,unidentifi21ajh,2022-09-30 19:41:37+00:00,61,0,0,0,,@wydccalamity @okzhraa Ain’t no fuckin way u ppl are real,1
425,425,71,RealCharmingJo,2022-09-30 16:21:23+00:00,83,0,1,0,,I fuckin love u guys all,1
521,521,0,ilanamarnina,2022-09-30 18:16:30+00:00,127231,6118,239,313,,a year ago today i was walking through dc and saw an older white man in a suit walking in front of me so i jokingly said to my friend “senator john hickenlooper lookin ass” and the man turned around. and it was senator john hickenlooper. will never live that moment down.,2
525,525,4,kimwexlerslover,2022-09-30 05:45:47+00:00,206,19,1,2,,"Me after tweeting ""skyler white did nothing wrong"" with my phone on vibrate mode and putting it in my ass https://t.co/zvwi97udly",1
526,526,5,PeteyWeeStro,2022-09-30 20:46:49+00:00,1240,67,28,10,,@lilduval You remember when white women didn’t want ass back in the 90’s and 80’s 😂,0
530,530,9,dhoodson,2022-09-30 13:51:17+00:00,73,5,4,0,,"Racist ass white folks wake up every day just to be pieces of fuckin shit.

See an ad with Black folks?

They gotta say some bullshit.

Every. Fuckin. Time.",0
541,541,20,Madam_Riddles,2022-09-30 12:14:46+00:00,64,1,1,0,,Whenever someone on this app says my actual name I just feel like my little circus baby sona has her make up slapped clean off of her to reveal my white ass face like a scooby doo villain.,0
554,554,33,sand_tea,2022-09-30 23:19:47+00:00,124,0,0,0,,@Srirachachau she sat her white ass down and listened,1
556,556,35,YfwbbS,2022-09-30 10:02:37+00:00,107,10,3,0,,"chngbin greets you at the door at their dinner party and takes the bottle of white wine that you’ve brought, giving you a strong handshake. hyvnjn glides over, smiles, and says it’s so nice to see you! then he sneaks to the kitchen to pour your cheap ass wine down the sink",2
569,569,48,ramothrider1,2022-09-30 21:05:00+00:00,234,6,1,0,,@Indomitable201 @notcapnamerica He went out of his way to take her to the bank during the courtesy pickup. She was rude to him. Told him if he was her boyfriend she'd beat his ass.  He refused to rent a car to her after that. Her racist ass lest saying white lives matter.,0
570,570,49,TheDamaniFelder,2022-09-30 17:26:25+00:00,125,8,4,1,,This is quote possibly the most idiotic take I've ever heard. Shut your white liberal nonsensical virtue signaling ass up.,0
572,572,51,reesetheone1,2022-09-30 16:22:25+00:00,69,21,9,2,,"White men FEAR black women With power, and Know weak ass black men do so as well... And will use that to their political advantage.",0
591,591,70,varcmus,2022-09-30 21:57:21+00:00,58,0,0,0,,also an old ass white man with a young black woman like be fckn fr.,0
594,594,0,JoelomlQuinn,2022-09-30 12:19:18+00:00,224,25,1,2,,Go white boy go! https://t.co/DQQNqPM8dC,2
595,595,1,b1g_damage,2022-09-30 19:41:20+00:00,205,15,17,2,,an argentinian type white boy,2
601,601,7,GaylaMcGill5,2022-09-30 11:11:19+00:00,894,184,20,5,,"@JoJoFromJerz @BlueWave_Lady @DonaldJTrumpJr Junior is such a poster boy for white privilege and unearned entitlement, that he's an actual walking, talking, snorting caricature of it.🎯 💯 https://t.co/ktZWuoqQVi",2
604,604,10,PeachyInNJ,2022-09-30 22:15:01+00:00,113,20,6,1,,"A haiku:

Crystal flute of yore
Played by twerking Black woman
Many sad white boys",2
610,610,16,1bigStephan,2022-09-30 17:50:38+00:00,215,23,27,7,,"Futures i really wished could happen🥺🎶 (my opinion 📌)
Davido x rema✨
Burna boy x koffee ✨
Tems x ayra star🌟
Wizkid x runtown (again)✨
ASA x brymo✨
Fireboy x omah lay ✨
Portable x white money🥺✨✨✨

Add yours📌📌",2
611,611,17,HDIANITHE,2022-09-30 14:28:05+00:00,795,13,3,1,,@fcckjulius He's 1 of the worst ppl in the world They only caught him bc he killed a affluent white boy and his family was pressing Illinois politicians.,0
618,618,24,AbOleer1k,2022-09-30 19:33:29+00:00,60,6,1,0,,"Lol a person married to a white boy is chastising lebron for liking a album.

Times are getting wild. Zero self awareness",2
622,622,28,Cartagion,2022-09-30 17:45:27+00:00,1669,98,6,15,,"@285Slim When I was in school one of the white boys ain’t like the assignment and goes 

“THIS IS HORSESHIT”

I ain’t laughed like that since",2
623,623,29,KWholesaler,2022-09-30 22:34:54+00:00,58,2,3,1,,You think you know a white boy then he starts river dancing to agoraphobic nosebleed,2
624,624,30,carstairsbur,2022-09-30 17:40:14+00:00,80,3,2,0,,2015 white boy autumn has arrived,2
647,647,53,jessiegender,2022-09-30 20:17:07+00:00,502,34,19,1,,"I hate this genre of YouTube video that is just ""white boys complain in loud voices about pointless nitpicks of pop culture TV shows for 3-hour streams while making frowny faces"".",2
648,648,54,wagatwe,2022-09-30 13:19:21+00:00,701,108,15,5,,most hours viewed??? of a series about a white rapist and murderer who targeted Black boys and men?! y'all sick.,0
652,652,58,Srirachachau,2022-09-30 18:53:45+00:00,69,0,1,0,,"They say White Boy Rick is still out there, roaming the streets to this very day",2
674,674,0,DreadedJai,2022-09-30 19:00:17+00:00,391,75,7,5,,Why do you as a white person like using “woke” derogatorily?,2
675,675,1,Paula_White,2022-09-30 20:04:00+00:00,5140,573,374,36,,"The Lord will put you at the right place, in the right time, to meet the right person! #favor",2
676,676,2,move2strike,2022-09-30 21:55:42+00:00,714,206,11,3,,The fact that a black person is four times as likely as a white person to be incarcerated for the exact same crime is evidence of system racism — @PeteButtigieg,0
678,678,4,imtashanottosha,2022-09-30 16:11:15+00:00,101,17,4,3,,"I dont like when white women expose bad people online bc they literally only do it for revenge, not bc they actually want spread awareness about how bad a person is. They will literally have consensual sex with the worst person, and expose the bad acts after their heartbroken.",2
679,679,5,GunnyJ,2022-09-30 16:29:22+00:00,458,66,84,6,,"An indicator there is still much work to do? Those white people pissed off about a fucking flute they didn’t know existed!, but because a black person touched it…..",0
682,682,8,burberryskirt,2022-09-30 14:52:15+00:00,295,56,2,4,,"“People had a habit of looking at me as if I were some kind of mirror instead of a person. They didn’t see me, they saw their own lewd thoughts, then they white-masked themselves by calling me the lewd one.” https://t.co/5GSkbIdsAm",2
684,684,10,TheNYFF,2022-09-30 15:48:41+00:00,108,21,2,6,,We've just released limited tickets to the #NYFF60 Opening Night premiere of WHITE NOISE tonight at 9:30pm with Noah Baumbach &amp; cast in person! Act fast: https://t.co/9M0EnwcF5R 🚨 https://t.co/mN3RpVVZMW,2
687,687,13,inte_llektual,2022-09-30 19:38:14+00:00,214,6,3,0,,"@vuyomse @Beefmkb @NoniMsi This is very unnecessary and extremely unkind, imagine if it were a white person sharing a picture of black people. The activism on this app would be insane",0
690,690,16,JaredMa93333772,2022-09-30 22:18:13+00:00,256,6,1,0,,"@ACTBrigitte Did you even know the flute existed before Lizzo played it? And even if so, would it have mattered if a white person had played it? You should be worried about way more than a flute nobody cares about until this week.",2
692,692,18,michaelharriot,2022-09-30 12:23:47+00:00,1318,133,25,8,,"White people can do something that harms Black people &amp; argue that they’re not racist. But when a Black person points out something white people ACTUALLY DID, they must “hate white people”

Also, I’ve know both these guys for years.

Jason hates white people MUCH MORE than Elie",0
696,696,22,stevenarmstead,2022-09-30 18:25:22+00:00,130,0,4,1,,"@DreamLeaf5 @shoe0nhead I've tried to reverse the white person in sunglasses having horrible takes, but I am afraid that I am but one man.",2
698,698,24,Bratt_world,2022-09-30 14:35:01+00:00,169,14,8,0,,"@PierrePoilievre Every white person up in here posting an old post about Pierre. Guess what, we DO need good jobs more than handouts. FACT. Let us have this day to grieve and keep your liberal agendas for tomorrow. Good grief.",2
701,701,27,KimKingsley7,2022-09-30 21:48:02+00:00,344,18,10,0,,"@EndWokeness If a white person loses everything and a black person loses everything it isn't any greater a loss for someone black. Unless they are as usual saying that only white people can pull it together but black people cannot.

As usual bigotry of low expectations.",0
702,702,28,craftingmystyle,2022-09-30 18:25:16+00:00,50,5,3,1,,@SorayaMcDonald Will never get over him casting himself as the sole Noble White Person in 12 YEARS A SLAVE,2
