,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
114,114,20,Deedamai,2023-03-21 22:32:05+00:00,158,8,0,0,3976.0,"Remember when Emily jokingly said she was team green bc she played Alicent and team blacks chased her off of Twitter for the second time, bullied her appearance &amp; mannerisms, and criticized every opinion she had for weeks on end?",2
116,116,22,naveedahmed127,2023-03-21 22:09:52+00:00,87,2,2,0,18864.0,@abz7ii We all know they don't like blacks in Argentina,2
117,117,23,ProperlyZuri,2023-03-21 23:18:19+00:00,64,6,3,0,2303.0,"If you use “Blacks,” your opinion is immediately discarded. You do not see us as people and there are no Black people in your life who love you.",2
122,122,28,Enigma202005,2023-03-21 21:39:11+00:00,114,3,5,0,2662.0,"@Bnelden1 @ClownWorld_ most Asians come to this country poor and in one generation they are middle class or upper middle class, and that pisses off some blacks.",2
123,123,29,dabear88,2023-03-21 23:12:32+00:00,460,3,62,1,45185.0,@charliekirk11 I wonder if blacks are actually the most racist demographic in the US?,0
135,135,41,EvilBlackman,2023-03-21 21:56:16+00:00,159,6,5,1,6086.0,"@DennisDSpurling This has nothing to do with blacks or Africans. This is just to white people doing what they usually do best . Divide and conquer misinformation ,half-truths etc etc… because the funny thing is if you start actually looking at what yt ppl invented large amount of that was stolen",2
138,138,44,PilkedUp,2023-03-21 22:32:31+00:00,143,11,9,1,4720.0,Ah please stop putting videos or photos of blacks doing whatever retarded shit on my twitter feed,1
144,144,50,AnnMack70,2023-03-21 21:23:54+00:00,117,2,4,0,2013.0,@curayne @realstewpeters You do realize blacks held slaves as well right? Their own people and white peoples and other races. They still sell their own into slavery today. Take a look into Barberry slave trade.,0
145,145,51,rodcampsbay,2023-03-21 23:13:59+00:00,75,15,7,1,3022.0,Quite the reverse. I know that whites are actively encouraging blacks to be entrepreneurs.,2
149,149,55,GraduatedBen,2023-03-21 21:15:25+00:00,69,9,8,0,4051.0,"@bitsofpaul Thank you. People are really wedded to their marvel movie view of history instead of seeing that slavery should have ended peacefully and that the war left the South in ruins and inflicted a poverty on both blacks and whites that lasted well over a century. 

Over 1 million freed…",2
155,155,61,Niconefrego,2023-03-21 23:44:14+00:00,62,0,2,0,741.0,@ElizabethTilgh3 @ThaCrockSmokes How is that different than blacks claiming Whites don't season they're food when that is obviously not true.,0
171,171,77,btsportrugby,2023-03-21 20:23:02+00:00,71,0,1,0,24204.0,"✨ 𝙍𝙖𝙯𝙤𝙧-𝙨𝙝𝙖𝙧𝙥

🇳🇿 The worst-kept secret in rugby was finally aired, Scott Robertson will succeed Ian Foster as All Blacks coach after Rugby World Cup. https://t.co/asAA70HIVB",2
176,176,82,LongLeafReb,2023-03-21 22:58:12+00:00,223,1,18,0,4255.0,@Alexhnd32 @realstewpeters Why are blacks so violent?,2
187,187,0,javmoor,2023-03-21 02:47:31+00:00,395,18,18,0,16353.0,i didnt say nigger the whole day😼 https://t.co/v2sEMGeWz8,0
197,197,0,TRASH_x_PANDA,2023-03-21 23:37:29+00:00,168,20,37,1,7450.0,"With all the wash trading, copypasta and derivatives I feel inspired I present to you “Real Kongs”……… https://t.co/pNBhX5lwJe",2
198,198,1,xavierjp__,2023-03-21 22:33:37+00:00,1445,206,56,21,101387.0,"Ngl I don’t care about the struggles non-Muslims have with women, you made your bed now you can lie in it

“Western women are trash” 

Yeah, and you western men are the landfill

You cry for a chaste wife but expect women to bang you before marriage, usually on the 1st date",2
199,199,2,Harmless12345,2023-03-21 21:29:12+00:00,1203,353,86,12,47485.0,"This is the time for Festus Keyamo to show himself. @fkeyamo please sir, can you just go on live debate with Kenneth Okonkwo and trash out things on these petition against Tinubu. 

Please, I know you're elegant. I want you to throw light on the narcotics side of the story. https://t.co/z53kpxSrCW",2
201,201,4,stephc1024,2023-03-21 18:51:50+00:00,88,12,5,0,917.0,"If you hold the belief that “the best thing women can do is have babies” and don’t care that statements like that are harmful to women who are struggling with infertility, you are trash. Plain and simple.",2
202,202,5,Chet_Cannon,2023-03-21 17:01:11+00:00,51,13,15,8,17197.0,"This is infuriating &amp; truly despicable. Racist trash incessantly berating a CHILD with his parents. Also pathetic how how many men allowed this to happen without so much as saying a word or respectfully knocking out this evil, hateful bigot. 

https://t.co/b8wT3mdFGC",2
207,207,10,margaretavonel,2023-03-21 18:59:27+00:00,79,2,2,0,2037.0,literally just took the trash out and my heart rate jumped to 144. i’m done with today,2
208,208,11,WallStreetApes,2023-03-21 17:22:48+00:00,243,54,21,2,7898.0,"Why does it seem like Russia &amp; Putin are all the sudden the ones with traditional American values and America is the land of the corrupt trash?

The US Government is full of the most corrupt pieces of 💩 on Earth #BanLobbying #RICOcongress 

#NATO #Russians #Russia #Biden… https://t.co/x7GlLDGTlV",2
209,209,12,RescueATX,2023-03-21 19:29:34+00:00,111,30,10,0,2545.0,SXSW is over folks. Get used to the trash and tents starting to invade downtown again. Removing tents and trash pickup is reserved for paying festival goers who may be attending climate change discussion panels. Tax paying Austinites need to live with it.  @KirkPWatson fail. https://t.co/soLg1353x3,2
210,210,13,ablackjedi,2023-03-21 22:06:37+00:00,174,11,43,0,4520.0,Star Wars is not dying. Star Wars is DEAD. Most of the shows are either mid are bad. The sequels are trash. Disney has no vision and no idea of what to do with the franchise. I'm not saying this for attention or likes. I'm saying this because as fans I think we need to accept it. https://t.co/lVIOyQOUcb,2
212,212,15,Signs2323,2023-03-21 18:26:27+00:00,301,85,10,5,3735.0,"When critics and “real DC fans” did all they could to trash Zack Snyder’s MOS and BvS, with some of the most heinous personal insults, they started a war with a formidable opponent they never saw coming. “Snyder fans” 
7 years later, they are blaming us for every single flop. 😂",2
213,213,16,bhdonkey1,2023-03-21 20:06:01+00:00,171,10,28,2,4216.0,Stop telling me I need to tone down my rhetoric and find common ground with people on the left. I can't find a common ground with trash like this. They are my enemy.,2
215,215,18,imbadder,2023-03-21 21:22:47+00:00,52,6,5,0,5001.0,"Niggas always swear they want something “real” , but you don’t deserve nothing real. You not real with yourself my g. You out of alignment. Trash will always attract TRASH😉",2
216,216,19,babytaekooker1,2023-03-21 20:39:51+00:00,213,1,1,1,2840.0,"""It's the truth, no?"" Taehyung closes the trash can with a smile. 

Jungkook scoffs. ""It has been only a week. If you will keep wilding like that- you will leave my house in ruins.""

Taehyung rolls his eyes. ""Please. Stop being so dramatic. And you are rich. Don't be so-""",2
217,217,20,StrongMarriage5,2023-03-21 18:01:00+00:00,341,62,7,6,12906.0,"Don’t “trash talk” your husband – even among your girl friends. 

Don’t make fun of your wife – even when out with the guys. 

It may be tempting and just lighthearted banter, but you be loyal to your spouse when they are not present. ❤

~Unknown",2
218,218,21,KatsFaith13,2023-03-21 16:33:38+00:00,56,2,7,0,2329.0,Did y’all see all the confetti on the floor after N1 and N2?  Nobody judge me when you see me walking around with a trash bag!,2
219,219,22,addict_reality,2023-03-21 17:44:45+00:00,164,4,2,0,3901.0,"Kyle “Amanda has tried to be Lindsay’s friend for 6 years.” 

Reality: Amanda sat around talking trash about Lindsay with Paige for years, trying to turn every girl who enters the house against Lindsay, and blaming Lindsay for everything that ever goes wrong.

#SummerHouse",2
220,220,23,BRIVINOR,2023-03-21 22:57:20+00:00,68,3,7,1,1662.0,"@TheCriticalDri1 She's a lesbian who dated Ryan Upchurch (who has #1 album Pioneer on itunes) (he didn't know) for a second just so she could get on his label and get a hit song with him.  Turned around and tried to ""me too"" him, she got the backlash and ended up here.  #Trash",2
224,224,27,Halcyon270,2023-03-21 20:39:48+00:00,78,24,10,3,1137.0,"My, we’re getting a lot of mealymouthed Rip Van Kasich in the last two days, whining his heavy-hearted whine about our failure to understand “the Trump voter,” like it’s 2016. He used his spot with Melber to trash Biden for not “bringing us together.” Really? Enough, @MSNBC",2
228,228,31,unfollowkjen,2023-03-21 20:41:58+00:00,205,14,5,2,23007.0,@_StillTheShawn @idontdatefat Then procreate with them and call all men trash bc of their poor selection. Same old story.,2
231,231,34,fochti,2023-03-21 21:21:57+00:00,73,0,8,0,1011.0,"I cleaned up a little, took out the trash, got some food, and rewarded myself with a can of dr pepper from the local night shop. Whoop whoop my mental is healthing",2
232,232,35,Coach_Mathurin,2023-03-21 19:32:19+00:00,52,0,5,0,9643.0,"Had a grown man talk trash to our daughter this weekend! Let me tell you something dude…her daddy will beat you up if you mess with his little girl‼️ 

Okay seriously, he won’t, cuz she likes the trash talk 😈🤣. 

Keep it coming cuz it adds fuel to that 🔥 #bestYearYet",2
236,236,39,8plus9,2023-03-21 22:48:42+00:00,70,12,2,1,4868.0,"“These girls are trash without all that makeup…” Bro, you’re NEVER going to wake up next to ANY of them bare face so how would you know? She’s not giving you attention, it’s okay. Let the hurt go and hug it out with your Xbox headset.",2
245,245,48,BeverlyFoy6,2023-03-21 20:44:43+00:00,56,0,4,0,567.0,"@myronjclifton See If you weren’t so funny I would block you then unblock you just to block you again 😂 😂 😂 

If you said Part 3 was trash I would have died on that hill with you 
But 1 and 2 are masterpieces",2
249,249,52,RyanShead,2023-03-21 20:34:02+00:00,124,19,8,2,4471.0,"Like I said, Scott Adams is a a trash person who uses racism to cover up for his ignorance. 

31 years of military service between the two of us, and this is the sh*t we deal with every day. 

I’d say the same thing if you were Black, clown. 😂🖕🏼 https://t.co/kAOQThtqAX",2
265,265,68,RealUnsweetDee,2023-03-21 22:07:27+00:00,303,18,19,2,6074.0,"“This woman says journalists are trash, she couldn’t be more wrong. I’ll prove her it…by talking sh1t, and doxxing her, posting her full name with her home address on Twitter…”🤦🏼‍♀️😒

Congrats @ForestMommy",2
270,270,73,OliverJia1014,2023-03-21 20:25:56+00:00,179,13,7,0,3462.0,"I held my tongue out of politeness because Brandon followed me for awhile, but now that he’s unfollowed me (the feeling is mutual), I have zero qualms with publicly criticizing Niche Gamer.

They’re a trash site and have been for a long time. The right-wing version of Polygon.",2
289,289,0,K_J0hns,2023-03-20 18:00:15+00:00,143,74,0,6,14854.0,Kno the difference between somebody fuckin wit u and fuckin on u,1
291,291,2,idciycontagious,2023-03-20 20:41:52+00:00,144,11,8,3,21434.0,every mans downfall in a relationship w me has been going thru my phone while im asleep or passed out drunk. u so fuckin stupid its like u wanna find a reason to kys,0
294,294,5,BillLAMEbeer,2023-03-20 22:43:26+00:00,171,101,3,17,28403.0,If u gotta keep tabs on a bitch jus to make sure she not fuckin’ around on you.. why wouldn’t you jus go get a better bitch?,1
296,296,7,ByTimReynolds,2023-03-21 02:23:21+00:00,368,48,5,2,18694.0,Destiny Harden drops a “win the fuckin game” on national television. THE U IS BACK.,2
297,297,8,fvckm4rrykill,2023-03-20 23:05:09+00:00,125,10,3,0,2861.0,"i've struggled w my ed since 2020 and it's one of the hardest things, battling a fight only u can is so fuckin lonely and not once nessa has made me feel alone in my battle agaisnt it. i love her sm it hurts that im not able to tell her how many times she has saved me from myself https://t.co/nFEog5pke5",1
314,314,25,juswritten,2023-03-21 01:38:18+00:00,64,4,0,0,2735.0,"The hardest thing to do is convince yourself to win tmrw too. Its easy to assure urself today where u’ll be what u’ll have 6mons from now but then tmrw comes &amp; the journey towards results feels so long so daunting.

Getting thru tmrw, everyday, is the hardest fuckin thing to do..",2
320,320,31,lastpositivist,2023-03-21 17:42:47+00:00,205,17,6,0,14319.0,"Grumpy Achilles: &lt;kills so many terrified conscript peasants it dams a river&gt;

River God: wow could... could you, like, not?

Even Grumpier Achilles: u wot m8 I'll fuckin' 'av you'n'all I will!

Shocked River God: wwwoooowwwwww

(this is one of my favourite moments in literature)",2
325,325,36,alyteeofficial,2023-03-21 14:17:13+00:00,75,3,6,0,2464.0,"tw sexual violence 

80% of “dominant” cishet men belong on a fuckin watch list. if u don’t talk about boundaries or get consent before you start choking someone it is an ASSAULT.",2
333,333,44,22Hamza_,2023-03-20 21:31:07+00:00,84,1,2,0,7104.0,What a fuckin nonce u are son fair play👏🏾👏🏾🙌🏽🙌🏽,1
342,342,53,trillazzkaay,2023-03-21 17:32:44+00:00,64,1,3,0,3451.0,@imsoniya2 @a4anneee U may not fw a minimum of 5 people in yo life time but that don’t mean u gotta go fucking on all of em that’s jus crazy asf it’s not unrealistic to keep it that low but if u reach like 10-15 u really buggin and jus be fuckin on any and everything tbh😂😂😂,1
351,351,62,vondicetv,2023-03-21 03:45:34+00:00,78,17,17,1,7816.0,"when U promise to jump in if we get a fullscreen and we get a fuckin fullscreen.... 

Gotta keep your word init!",1
381,381,14,HeidiBriones,2023-03-20 00:41:47+00:00,124,3,17,0,2366.0,"You can call me ugly. You can take away my right to marry. You can call me a dyke, carpet muncher, or whatever else you like. All good. Heard it all. You cannot make me like penis, though. Muahahaha",0
403,403,0,Kyla_Lacey,2023-03-15 15:47:04+00:00,7654,1151,255,417,753915.0,"I grew up with white people who called themselves my friends saying to me “i love Black people but I hate niggers,” so if it’s one thing I’m fluent in, is the language of the racists who think they aren’t. I know exactly what they’re saying and I’ll pick it apart until I’m gone.",0
404,404,1,jessmcmxci,2023-03-15 14:52:12+00:00,93,29,7,4,5344.0,"No it’s not. They be the most racist in a lot of cases &amp; then they take the anger out on the kids. 

I wish I had that thread I did in 2018 where I asked mixed kids to detail their experiences growing up with a white parent. They said the white parent would be calling them niggER",0
406,406,3,NemetsChud,2023-03-19 19:19:24+00:00,216,11,9,1,8174.0,Nìggers and subcontinentals really wake up every day and look at a poop-colored face in the mirror. https://t.co/hqr79vi8vP,2
408,408,0,ResisterSis20,2023-03-21 13:01:32+00:00,1043,433,54,21,19655.0,"The Great White Dope of the Republican Party does not understand that LGBTQ, Black Americans, and Gen Z voters will never allow him to be elected President. He is a weak man protected by White privilege who has no idea about the ass kicking he is about to receive.
#FreshStrong https://t.co/YZfomBH6DZ",0
411,411,3,Derekalexander_,2023-03-21 21:11:03+00:00,59,15,0,4,3109.0,white ppl snapped when they said “I don’t give a rats ass,1
412,412,4,UltraDane,2023-03-21 18:27:05+00:00,883,88,73,7,9921.0,"""She did it to her motherfucking self 'cause she ran into me... That white old-ass lady swerved into my lane... That why her ass dead, and it ain't got nothin' to do with me.""

With partial thanks to her ghetto screeching, she recived 17 yrs in prison.",1
413,413,5,liltopjr,2023-03-21 15:30:06+00:00,60,5,4,0,12481.0,find a path that doesn’t involve your white ass in my black ass business.,0
417,417,9,TheHoneyMa,2023-03-21 17:14:39+00:00,229,3,20,2,10500.0,Lot of white dudes in my inbox rn asking me to fuck them in the ass...but the gag is...a lot of em are right wing accounts 🤔,1
423,423,15,gothpjms,2023-03-21 13:14:21+00:00,81,21,1,0,1877.0,The way y’all feel the need to baby these grown ass people because they’re Asian needs to be studied. If someone white or Black their same age wore stuff like that y’all would be dragging them too.,0
424,424,16,indiandoIl,2023-03-21 15:47:04+00:00,186,24,3,0,10994.0,"offensive ass take the swastika has been auspicious in hindusim for thousands of years, a white man stealing it doesn’t change it origins and how people of its religion view it",0
426,426,18,projekt_azrael,2023-03-21 20:59:10+00:00,132,8,1,0,2852.0,"oh no another straight white man with an unwashed ass has an opinion about a tv show that was made for children and loved by sapphics, what EVER will we do 🙄",0
430,430,22,fash_tankie,2023-03-21 20:07:53+00:00,163,5,5,1,2788.0,@SteveTheLib So many triggered white ass commie dudes in the comment lmfao. I hope someone will do to them the same thing Castro did to thousands of Cubans,0
433,433,25,salsapantz,2023-03-21 16:02:07+00:00,54,5,2,0,3346.0,seeing these big ass fest lineups in cities with big swaths of latinx populations releasing flyers with 95% white artists and like 1 latina is so funny lol you know someone had to fight to make that happen and even then,0
435,435,27,curlyhairMD,2023-03-21 16:43:02+00:00,104,5,2,0,2996.0,Just say you’re intimidated by me. That my exact presence got you shivering in your white coat and you have no idea why. Not dimming my light to make your insecure ass feel better. Leave me alone.,1
439,439,31,er_ique,2023-03-21 16:14:37+00:00,104,2,2,0,1211.0,In fact these shit ass memes are exactly why I feel alienated from the white trans community but go off girly!!!!,1
461,461,53,IsaiahLCarter,2023-03-21 16:12:57+00:00,126,8,6,0,3724.0,"Fuck off with this conscientized bullshit.

This insipid, gnostic-ass, neo-Marxist bullshit.

This vapid, ""EVERYTHING OPPRESSES ME!!""-ass, critical consciousness bullshit.

Muling for white communists who are trying to racially re-segregate society is a putrid look, homeboy.",0
475,475,0,haj8ra,2023-03-21 17:30:06+00:00,344,29,24,102,115097.0,white girls’ obsession with brown boys is weird,1
477,477,2,nitzerflow,2023-03-21 23:00:35+00:00,76,9,2,0,4377.0,limbus discourse reaching heights we have never thought possible with “korean poet yi sang who had spent his life under the rule of imperial japan is a white boy” https://t.co/2QlnmV90yM,2
479,479,4,fookingtwat,2023-03-21 17:43:02+00:00,78,2,11,0,1898.0,Astrology ppl tell me wtf is going on today why am I desperate to send a message to the white boy who ruined my life https://t.co/bKJMXgplf2,2
481,481,6,GageTheGuyy,2023-03-21 20:19:22+00:00,1758,21,9,0,62202.0,"@Redspot576 white boy here, the amount of redness directly correlates to our current power level, hope this helps!",2
490,490,15,PhonecianD,2023-03-21 17:42:56+00:00,596,6,1,0,15993.0,@thaboyjozu Yeah you definitely a suburban white boy this seals it😂😂😂,2
494,494,19,taefrmnola,2023-03-21 23:08:43+00:00,291,9,3,1,8964.0,@BleacherReport Bron always had a cold white boy on his team😂 https://t.co/Q7AJGB83g0,2
498,498,23,thiiinkiing,2023-03-21 16:20:16+00:00,235,8,9,4,7116.0,"OUT: white boys who say inshallah

IN: white boys who post inscrutable Weibo memes https://t.co/KA8btlbID6",0
502,502,27,LammaticHama,2023-03-21 22:41:34+00:00,121,15,4,0,3499.0,When your weird cuzzin adopts a white boy for fun,2
512,512,37,invinst,2023-03-21 18:30:45+00:00,61,33,1,3,5869.0,"On March 21, 1997, Lenard Clark was a 13 year-old Black boy enjoying the beginning of a Chicago spring, riding his bike with friends. Crossing into Bridgeport for free air for his tires, Lenard was brutally attacked by a group of white teenagers solely for being Black 1/ https://t.co/rU8FOQihfp",2
