,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
42,42,42,TheSyedHaq,2023-02-06 17:08:50+00:00,79,12,2,0,2653.0,"You get to see the Iman of these brothers and sisters who constantly live under trial. At every fall of a building, bullets fired, bombs dropped, they keep doing dhikr of Allah. ""Allahu Akbar"", ""La Ilaha IlAllah"", ""Ya Allah"", is something you'll constantly hear them say in clips.",2
43,43,43,kabbah_,2023-02-04 10:36:04+00:00,52,23,16,2,1664.0,"Allahu Akbar today Marks exactly 21 years without you Dad, you answered the called of Almighty Allah, you do everything for us. I always feel so lucky to have been your child. 
Ya Allah Forgive his short coming and rewards him with jannatul firdausi ya HAYYU ya Qayyum. 😢🙏🏻 https://t.co/QkNb4D4h3N",2
44,44,44,kewchiy,2023-02-02 20:19:14+00:00,64,7,2,0,1932.0,"The way she wrote ""Allah hu akbar"" in Arabic with her hips meanwhile doing muslim vockhels, she's such an innovative performer ya allah.❤️

The way i won't forget EVVAH.

#HappyBirthdayShakira https://t.co/Vv5dirMUM5",2
45,45,45,MosesMagogo,2023-02-07 04:33:58+00:00,229,14,11,1,7876.0,"Allah Akbar 

Now this is what is called big.

Congratulations el capitano

Can't forget our ride from Rubavu to Kigali

@ISekagya 
@fufatv1 
@FUFARadio 
@OfficialFUFA https://t.co/ECDUsec3ca",2
47,47,47,AmyMek,2023-02-02 07:53:17+00:00,874,402,34,12,22256.0,"Allahu Akbar! 

Saudi Muslim on Student Visa Charged in NJ School Bus Heist Threatened Jihad on Jews, Blasphemers, Whites, Etc...

Bader Alzahrani wanted to ""serve his religion"" by killing for Allah - ""This is War - blood, destruction, destruction. Allah"" 
https://t.co/B2uZmPC5Vd https://t.co/pIpm2blbhm",0
48,48,48,sarauniya_yahya,2023-02-01 04:55:36+00:00,136,55,10,0,2087.0,"The Prophet(صل الله عليه وستلم) said: ""Verily (saying) Subhan-Allah Walhamdulillah Wala Ilaha Illallah Wallahu Akbar, shake's off the sins just like the tree shake's off it's dry leaves"". Alhamdulillah for Your forgiveness Ya Rabb, May U make a strong wall between us &amp; shaitan.🤲🏼",2
51,51,51,diiyaaaa_,2023-02-04 15:49:28+00:00,157,32,2,3,10101.0,"Whole kazim and Ferit's scene was hilarious 😂 and when kazim said ""Allah hu Akbar"" ferit for sure laughing behind for real 😂😂and the way kazim saw blood and fainted omg😂

#YaliCapkini https://t.co/z9cXrE5qub",2
54,54,54,AliNaqiSyed1,2023-02-07 14:54:02+00:00,110,3,2,0,26549.0,"@MuhammadSmiry Allah Akbar! 💔😭

May Allah grant her a place in Jannah, grant him patience in this most difficult time, and bless him with a life of ease! Ameen Thumma Ameen! 😭",2
62,62,62,ThoughtsToby,2023-02-07 12:06:45+00:00,58,5,2,0,767.0,"@hermannkelly @LeCheileDND “Refugees welcome”

“Open boarders”

“Allah Akbar”

Not a good look for the NGOs",2
67,67,67,FarhatullahB,2023-02-02 09:39:12+00:00,95,13,6,0,7374.0,"When a Muslim chanting Allah o Akbar blows up mosque and faithfuls in the name of Islam &amp; Quran it is imperative to, in Iqbal’s words, reconstruct religious thought &amp; interpretation. @husainhaqqani may call it reimagining’ religious thought.",2
70,70,70,kanwalrazi20,2023-02-06 17:21:42+00:00,51,11,7,1,5849.0,"Heart breaking Photo 😭💔
May Allah Almighty protect them 🕋

#earthquake #Turkey #PrayForTurkey  #زلزال #Turkiye #هزة_أرضية #Syria #syriaearthquake #Syrie #TurkeyEarthquake #Tsunami Another 7.5 
Allah o Akbar #SaudiArabia Karbala https://t.co/TQxmW7mAIC",2
71,71,71,jiakiran1,2023-02-04 01:39:55+00:00,51,21,1,0,3372.0,"@saeeda_hameed @shan9966 @BBhuttoZardari Allah o Akbar 
@BBhuttoZardari you’re the most corrupt and most brutal, barbarous, evil and cruel criminal. People in Sindh are dying everyday, your official trips are never ending. Dynastic politics brought us to this situation.
@hrw 
@AJEnglish 
@cnni 
@trtworld 
@SecBlinken",2
75,75,75,MuslimSpaces,2023-02-07 12:39:20+00:00,77,57,0,1,2213.0,PIL filed by @usamasayed00 took exception to three mock drills held in Maharashtra where police allegedly played role of terrorists dressed as Muslim men! The ‘dressed up’ police also were heard shouting “Nara-e-Takbeer” &amp; “Allah-hu-Akbar” which depicted that terrorist is Muslim! https://t.co/bagfulXddr,2
80,80,80,husain_4u,2023-02-02 17:02:59+00:00,54,3,2,0,11975.0,"@AbuHafsah1 No worries, believe in judgement of day. Allah take better decision. But we will never give up fight against injustice and hate. Allah hu akbar",2
89,89,89,AliNaqiSyed1,2023-02-07 12:03:34+00:00,122,11,3,0,41685.0,"@Alhamdhulillaah Allahu Akbar! 😭

May Allah bless these lovable children with lots of ease in their lives, give patience to their hearts, give them a shelter, protect them from tragedies and worries in the future and allow them to witness more happiness than all of us! Ameen Thumma Ameen! 😭",2
90,90,90,Fab9ja1,2023-02-01 23:55:05+00:00,130,5,0,0,2747.0,"@Harmless12345 Guy when we small we dey play around with our Muslim friends, we use to enter mosque with our Muslim friends and they do the same with our Christian church in Kano until wicked politicians came with “dived and rule” mechanism. Thank God the storm is over now. Allah hu akbar 🙌",2
97,97,0,ceotrayle_,2023-02-07 20:33:42+00:00,171,75,9,14,19048.0,all y’all brown &amp; blacks girls I love y’all 💜,2
98,98,1,AndyRoweOnline,2023-02-07 20:56:44+00:00,350,24,15,8,127372.0,Razor trying to hide he’s been confirmed as the next All Blacks coach 😂 https://t.co/O7jV09fbJY,2
99,99,2,Habibakatsha,2023-02-07 21:59:01+00:00,470,50,6,3,26118.0,You noticed all the songs they've given the Blacks?? Why are you playing soulja boy lmao #loveisland,2
104,104,7,wgodfrey32,2023-02-07 22:02:49+00:00,78,5,3,2,2324.0,"Truth be told if our parents and generation before had few children, poverty wouldn't be at this level amongst blacks",2
106,106,9,KeneAkers,2023-02-07 23:36:50+00:00,66,24,3,3,2312.0,"Never forget Walter Asbury; on August 18, 1889, a white mob in Chatham, Georgia, lynched Walter after he was accused of assaulting a white girl. In an effort to terrorize the Blacks, the mob left his body hanging all day with a sign; “This is the way we protect our homes.” RIP🙏🏾 https://t.co/f8EThcyjlk",0
107,107,10,1MoniqueWorthy,2023-02-07 21:04:04+00:00,150,25,28,2,3448.0,"Context to my comment that ""Real Africans don't even like us"":

They see blacks in America as lazy, ungrateful, and perpetual victims of our own making. 

And I can not say that I disagree. 😔🤷🏾‍♀️",0
108,108,11,Nature_and_Race,2023-02-07 22:38:20+00:00,649,90,28,1,27537.0,"Blacks are allowed black supremacy in black countries.

Asians are allowed Asian supremacy in Asian countries.

Arabs are allowed Arab supremacy in Arabian countries.

So why shouldn't White people have White supremacy in White countries?",0
112,112,15,lovlysal,2023-02-07 20:21:15+00:00,53,0,7,0,2545.0,is it just me or they’re absolutely going to ruin the blacks next season???,2
113,113,16,Livye3,2023-02-07 22:56:35+00:00,82,11,6,0,1955.0,MM is deeply anti-🇬🇧. She always makes fun of 🇬🇧culture (👇🏽pics). She called 🇬🇧 racists for voting for the BREXIT &amp; used the story of S Lawrence who died 30years ago. Meanwhile in 🇺🇸 in 2022 while she was recording her docuserie Blacks were killed in Buffalo. #MeghanMarkleisToxic https://t.co/pSimcoDyNg,2
117,117,20,PatPetterson2,2023-02-07 20:50:57+00:00,104,14,25,2,2413.0,@LoveTherapis1 I learned from my mother as a child that the n word was disrespectful.. and yet it seems ok for the blacks to say it. 🙄,2
122,122,25,sunnmcheaux,2023-02-07 20:54:05+00:00,173,41,13,12,16302.0,"Africans Enslaved Africans, Not ""Blacks"" #weoutchea #gullah #geechee #triangletrade #transatlantic #slavetrade #bhm https://t.co/4XdsojpPJb @karenhunter https://t.co/EEUdWHiDpn https://t.co/PlKl0GwBew",2
127,127,30,fleecorn,2023-02-07 20:36:50+00:00,55,1,8,0,507.0,@RevRayCistman I think you hate being black more than whites hate blacks. I don’t know anybody who hates anybody.,0
129,129,32,patriciamdavis,2023-02-07 21:42:44+00:00,77,2,3,0,1540.0,"@HikindDov @joerogan @IlhanMN This is silly. Why shouldn't people talk about whether Jews are disproportionately donating money to US politicians or disproportionately involved in financial scams, etc. ? That is like saying we can talk about police killings of Blacks but not about Blacks committing homicides.",0
137,137,40,SE250_,2023-02-07 20:50:12+00:00,69,2,1,0,26366.0,Mark blacks a genius love ye bro 😂😂😂,2
143,143,46,ComicLoverMari,2023-02-07 23:06:00+00:00,69,0,5,0,2373.0,@MrNope95 @Marmartota2001 Allegations of being a groomer though I’m not sure if on that part but also there are threads of Keffals saying the r word and telling her followers to pretend to be a LGBTQ+ blacks person to go after someone?,2
145,145,48,upstatefederlst,2023-02-07 20:57:48+00:00,58,6,6,0,3714.0,"Nobody wants the real answer to this but it would be extraordinarily bad for American Blacks, who would find literally no tolerance from the new power structure of America and an awful lot of good black people would be caught in the wake.",2
155,155,58,TaureanReign,2023-02-07 19:22:43+00:00,102,56,4,1,4552.0,"stories like this is why I do my Black Massacre Series on my channel. This kinda thing occurred with free blacks back in the 1800s. And in 2023, nothing has changed. If you wonder why I always say ""they are not far removed from their ancestors"" I present to you exhibit A",2
160,160,63,MadiBoity,2023-02-07 22:59:29+00:00,111,31,30,3,23752.0,"If we speak, we would be accused of being clever blacks by vandalised minds.",2
172,172,75,blueber46479831,2023-02-07 23:46:37+00:00,64,0,6,0,3397.0,@PaulStuffins @Lauren_Southern @Airbnb So we can discriminate against blacks too right?,2
174,174,77,FischerKing64,2023-02-07 21:08:39+00:00,189,17,12,0,10812.0,"@realchrisrufo Would be worth checking if the minority scholarships were even for all minorities. There are major state universities who set aside scholarships for blacks, but pretend any POC can apply. The Asian and Hispanic applications are immediately tossed in waste bin. Form of cover.",2
177,177,80,Stretchmarx1,2023-02-07 23:16:13+00:00,52,5,3,1,2158.0,@CoffeaSilvanica “Why do the Blacks get to exist still” like bro.,2
192,192,0,ALoveSoSweet_,2023-02-06 17:30:13+00:00,921,154,71,49,63741.0,"Why can a gay person on this app can call me all type of nigger bitches or just disrespectful names, but once I use some “slurs” I’m the one the getting PRESSED??",1
206,206,14,theashrb,2023-02-06 14:34:56+00:00,75,23,2,0,12316.0,"It seems to me like right wingers just want AI to spit out fascism LOL they have no interest whatsoever in using it to do productive, good things… like enhancing their productivity… just “say nigger!1!!1!1” and “write a speech about white pride!1!1!1” 😭 how sad…",0
210,210,0,wachtelspinat,2023-02-07 20:35:11+00:00,1163,102,18,2,29962.0,"i think i'm fnly drawing - or getting comfortable with it - again :''/ and guess, course i'm still junker trash 🧡 (accidentally saved this as a png and the file is gone... so half finished sketch it is. plus tried to give him short hair after it burned off, that has to stay too) https://t.co/DKbTsLc2sE",2
211,211,1,Signedbysophiee,2023-02-07 23:17:45+00:00,395,107,3,12,76784.0,I duno who Kasey McKellar is but pulling up to your pregnant BM’s house with your other BM and someone else to rush her and stamp on her stomach is absolutely TRASH. HELL IS HOT!!!!!,2
216,216,6,MrMediocre_YT,2023-02-07 20:38:06+00:00,56,4,35,20,17804.0,Bill O’Brien has us all thinking Watson was on par with Mahomes. Watson has looked trash without OB. If O’Brien couldn’t make Bryce Young look good in college. What makes y’all think he’ll be any good in the NFL? Oh and Bryce has a small ass frame.,2
219,219,9,nonregemesse,2023-02-07 23:56:24+00:00,143,10,12,0,27198.0,"Absolute biased trash dripping with the authors poorly veiled attempts to score modern political points.

Alaric is a poor downtrodden immigrant denied citizenship by the empire he so tirelessly fought for and had no choice but to sack Rome for the need of the Goths.",2
221,221,11,Little_B_Man,2023-02-07 23:13:19+00:00,62,5,7,1,8430.0,funny seeing young adult “directors”trying to fit in with students in a lan discord by trash talking other schools with zero motive. The reason programs aren’t successful is because of the ones in charge just remember that folks. Collegiate needs less gamers and more leaders.,2
224,224,14,SarahMackAttack,2023-02-07 21:45:30+00:00,230,2,10,1,8794.0,"Alright Los Angeles. I’ve about had it up to HERE with your beautiful weather, lovely people, &amp; adorable hummingbirds. Time to go back to where I belong. Philadelphia. Where we haven’t figured out trash cans, and where hoodies are acceptable attire for most situations. Go birds.",2
231,231,21,Dossantd511,2023-02-07 21:56:41+00:00,84,7,5,0,3581.0,"Wake up people or are you only reading Tom Richardsons salacious headlines. 
Again Tom with his gutter trash reporting is tilting an angle of corruption, but there is nothing here. 
$AVZ did everything by the book and hired a consultant under strict anti corruption clauses. https://t.co/AMBXetXrGN",2
232,232,22,____justsihle,2023-02-07 23:14:50+00:00,206,22,36,9,26304.0,"- Amasi with sugar slaps pls 
- PINEAPPLE BELONGS ON PIZZA!!!
- Avocado slaps!
- Chicken flavoured noodles are the only ones that matter
- Steers is trash, KFC if the best fast food restaurant 
- Plain yoghurt? No
- Voluntarily eating olives is self-hate",2
235,235,25,the_aiju,2023-02-07 16:08:37+00:00,74,11,3,0,1955.0,"processing feelings is such a 10/10 life hack. instead of letting them build up forever until your life becomes unbearable, you can just let them pass through you and be done with them forever. ""wait you can THROW OUT the trash??"" moment",2
237,237,27,PranavSriraman,2023-02-07 21:27:44+00:00,281,9,10,2,36659.0,"NFL Discourse and sports discourse is so trash I can barely talk about it with most people. Last week, according to these people, if Mahomes lost he would’ve been QB2 behind Burrow but now if he wins the Super Bowl he’s the greatest ever in the minds of these same people? Ok.",2
239,239,29,AdamParkhomenko,2023-02-07 22:02:48+00:00,390,96,19,6,25370.0,I’m grateful to the Biden administration for reuniting 700 kidnapped children with their families and I’m struck that this QAnon trash supports human trafficking.,2
247,247,37,Theo_TJ_Jordan,2023-02-07 23:22:35+00:00,114,10,10,0,2640.0,"""I was a sociology major who specialized in Diversity, Equity and Inclusion.""

Ahhh, well it was a pleasure meeting with you today. We appreciate you coming in and will be calling candidates selected for round two by Friday.

*throws resume in trash can as door closes*",2
252,252,42,sniperduells,2023-02-07 23:33:04+00:00,106,0,1,0,2146.0,@visegrad24 I guess Poland are finished with the russian trash.,2
253,253,43,Gcoops74,2023-02-07 19:27:49+00:00,71,6,8,1,5088.0,"Teflon Tom at it again, the very article says that $AVZ did everything by the book, hired a consultant under strict anti corruption clauses, yet you frame it as corruption with salacious headlines, gutter trash reporting from @afr Tom Richardson https://t.co/6ZaGdYlFv6",2
257,257,47,ewceces,2023-02-07 23:24:17+00:00,61,0,1,0,899.0,@janet420 @thecrimeanalyst This is a trash take and it also appears you were never involved personally or professionally with this case. So your crap opinion doesn’t even matter.,2
268,268,58,Wizarab10,2023-02-07 20:38:47+00:00,138,31,69,17,32777.0,"1. Oats is trash 
2. Semo &gt;&gt;&gt;&gt;&gt; Eba
3. Custard &gt;&gt;&gt;&gt;&gt; Akamu
4. Freshly boiled eggs &gt;&gt;&gt;&gt; Eggs marinated in stew.
5. Moi-Moi should be plain.
6. Beans should be plain
7. Okpa should be plain
8. Indomie should only be cooked with its spice, pepper and onion.",2
303,303,0,Zazamyodor,2023-02-06 18:42:33+00:00,7902,1412,85,420,715190.0,fuckin yo homie bitch is somethin u can’t come back from,1
305,305,2,ProjectPoppa65,2023-02-06 06:22:13+00:00,63,22,3,14,11753.0,Get y’all Nigga or that Nigga u Fuckin on  something for valentines day lil cologne not gone hurt shìt some socks or sumn😂,0
306,306,3,BROONOart,2023-02-06 20:57:08+00:00,180,21,4,0,11696.0,WITH THE BACKWARDS CIG INSTALL ALT NICO U THE FUCKIN GOAT https://t.co/HKk9sM3b68,1
307,307,4,emmalangevin,2023-02-07 00:45:50+00:00,6905,37,4,1,106692.0,@TinaKitten r u kidding me u precious fuckin gumdrop u,0
311,311,8,ToxicTrashTTV,2023-02-07 20:08:01+00:00,195,12,1,1,4503.0,WAIT IF ANY DOOZER THAT GETS IN HAS A PUNZ HOODIE I NEED U TO WEAR IT FOR THE LOVE OR HOST IT WOULD BE SO FUCKIN FUNNY,1
312,312,9,DAZAISAUTISM,2023-02-07 08:53:04+00:00,1807,167,10,11,20807.0,"remember in chuuyas debut chapter where hes like ‘oh the mafia heads NEVER meet unless its serious’ and makes it sound like theyre all distant and busy, but once u know that its just chuuya, kouyou, mori and verlaine it makes it seem more like they just dont fuckin like eachother",0
315,315,12,slumpt01,2023-02-06 16:28:31+00:00,104,5,20,0,2123.0,"grail secured. done buying remilios for the moment. i'm in fuckin awe right now.

massive thank u to @0xSerJaMad for an incredibly easy trade and the single most important remilio i've ever laid my tired eyes on. https://t.co/Za7Z3mZujU",2
324,324,21,brief_pelican,2023-02-07 14:42:01+00:00,162,5,2,0,15917.0,@maxuvani U have no fuckin right to flood me with soooo much happiness in 30s....no right😥😍😍😍😍😍,2
328,328,25,tygrswrld,2023-02-06 17:46:56+00:00,74,3,6,0,5200.0,this shit is so fuckin cool bro y’all don’t have fun with how u dress enough n it shows,1
329,329,26,973Meech,2023-02-06 16:14:35+00:00,54,1,27,0,1598.0,u better be chasin ur fuckin dreams this fine monday,1
330,330,27,tentisback,2023-02-06 18:03:38+00:00,65,1,7,0,4236.0,you stupid a$$ b1tch i aint fuckin wid u 💯🤦🏽‍♂️ https://t.co/2WowgliYbc,0
336,336,33,pela_OW,2023-02-07 20:36:17+00:00,60,2,2,0,2691.0,"her: you must be cassidy without a visible head hitbox if u think we fuckin
me: https://t.co/Soku4p4EUi",1
373,373,70,nasi_kepal,2023-02-07 15:22:00+00:00,55,0,3,2,8920.0,guys i wish all of u r in cf disc0rd rn its fuckin hilarious,1
383,383,80,JaxBladeFitness,2023-02-07 01:16:22+00:00,52,6,6,0,3453.0,"Honestly u cant get rid of the OG since it started it all.
Pup Named Scooby Doo LEGITIMATELY Holds up even in adulthood.
Mystery Inc is just a phenomenal show.
So Sadly while the intro is a fuckin banger, Show wise I feel 'whats new' THE SERIES is a lil bit forgettable comparably",2
415,415,0,dreamerisioma,2023-02-01 17:25:26+00:00,151,27,3,2,7355.0,first day of black history month oh yay time to nigger it up,0
424,424,0,myfaultOG23,2023-02-07 13:51:14+00:00,386,57,13,10,29171.0,i guarantee that new Proud Family show is gonna have a swirler episode. “i don’t normally date white boys” ass episode lmao,0
425,425,1,JYZOVRRTED,2023-02-07 16:19:46+00:00,436,128,5,31,64667.0,8 mile was a dumb ass movie cuz why is this white man telling me gangsters cant b named clarence,1
426,426,2,hellentroy8,2023-02-07 18:39:33+00:00,382,14,89,3,6914.0,"Hellen has decided to be nice today! (For at least 15 min) 

Yes Hellen sometimes speaks in the third person and if you don’t like that you can kiss Hellen’s white ass!
 
Good morning friends😌😘",0
427,427,3,GuntherEagleman,2023-02-07 11:11:50+00:00,6341,378,322,30,153564.0,"Good morning ☕️ to those who know I am an unvaccinated ultraMAGA white guy with zero fucks, follow with caution. 

Have a kick ass Tuesday! 🇺🇸",1
432,432,8,vondutchbaddie,2023-02-07 20:07:35+00:00,50,6,5,6,4877.0,i’ll never forget damon dash ass said aaliyah was like a white girl and not a black girl because it was nothing hood about her,0
434,434,10,leftypatriot,2023-02-07 16:37:22+00:00,62,13,1,1,454.0,Shameful that so many white people don't give a rat's ass if people of color can't vote.,0
435,435,11,ArrozYUnGandul,2023-02-07 18:13:04+00:00,83,5,6,5,6588.0,"White country folks be saying some of the silliest shit man. “Well stick a feather in my ass and call me Yankee Doodle, I’ll be damned!” Like what does that even mean my brother",1
441,441,17,OregonMapGuy,2023-02-07 14:27:01+00:00,50,0,4,0,3068.0,"No, some white ass mountain state is not going to vote to the left of one of the most diverse states with the largest city in the country",0
442,442,18,hennyondatweet,2023-02-07 06:07:27+00:00,68,8,2,0,5891.0,Me explaining how White Christian interpretations of Phrygian dominant mode often feeds into the idiotic xenophobic bullshit shared below. Sam Smith &amp; Kim Petras’ annoying ass song capitalizes on these tropes for an age old outrage formula that frames queerness as deviant https://t.co/sWNrk72JLZ,0
450,450,26,AfroAmericanJay,2023-02-07 19:48:25+00:00,86,18,5,0,2243.0,Look at all the racist ass White ppl mad abt the truth! 🤣 I love reminding ppl my ancestors built this nation and are owed for it!,0
465,465,41,brownandbella,2023-02-07 12:32:57+00:00,119,36,6,0,8962.0,"I’m sorry but this is… ppl really be letting white ppl do them any kind of way in their own homes and load it to the internet. Ain’t no way nobody rolling to my house and threatening me and my family on MY porch. Multiple times??? Beat her ass, shoot her — SUM’N. IT’S MISSOURI!",1
468,468,44,poisonjr,2023-02-07 23:41:17+00:00,214,5,2,0,4410.0,"my sister helping me load my storage unit: why do you need all this shit

me: it's not mine i'm holding it for someone. i'm not a hoarder anymore

the walter white action figure i clearly 3d printed and just knocked over with my ass: Jesse, you're not thinking clearly",1
