,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
143,143,49,wemimospot,2023-02-21 21:27:51+00:00,187,31,29,0,19217.0,"@AfricanArchives Black history is so dark that it sends shivers down the spine!!!!

I don't know HOW to relate these to children without making them hate white people and without blurring out the truth either!

It's worse that blacks are still despised in 2023!!!

😭😭😭💔💔💔
#BlackHistoryMonth",0
149,149,55,0x49fa98,2023-02-21 20:57:24+00:00,170,6,3,0,3595.0,"@timothymmurphy1 if tomorrow we started calling all blacks ""your majesty"", ""your majesty"" would become a slur within a year, just like any word you invent for the male organ becomes a slur the moment you utter it. The underlying reality is crass.",2
174,174,80,JKernerOT,2023-02-21 23:07:21+00:00,67,13,6,2,1225.0,"@libsoftiktok 80% of ALL people - all races and ethnicities - are NOT racist. Of the 20% who are racist, they are equally divided among races. So 20% of whites are racist, 20% of blacks are racist, 20% of Asians are racist, 20% of Middle Easterners are racist, 20% of Jews are racist, 20% of… https://t.co/jMqmJDl9rs",0
175,175,81,L1ttleLucyy,2023-02-21 22:46:41+00:00,112,27,1,1,2369.0,"#lucemond idea!
Where the greens win and Lucerys is the only survivor of the blacks. They plan to make a show of the boy to discourage those who would think of overthrowing them. 
All the dragon are dead, and many eggs are left beginning to turn cold.",2
176,176,82,Vonn_Diesel,2023-02-21 19:44:13+00:00,81,0,2,1,1887.0,@Aristos_Revenge @anthonyvclark20 @raphousetv2 Blacks fundamentally think petty crime is legal,2
183,183,89,wellgasemall,2023-02-21 23:29:39+00:00,61,1,0,0,1250.0,@Klaus_Arminius Majority of blacks agree that homicide should be legal if the victim is nonblack.,2
184,184,90,ClastonB,2023-02-21 22:58:32+00:00,52,10,4,0,7820.0,"@DrIbram “True, history is to be taught without distorting the facts. However, when obscured to drive a certain narrative we should be cautious. In today’s America and the West, Blacks are often depicted as needing a liberal savior or programs to right https://t.co/2Z52iYkQQv…",2
194,194,0,s0tce,2023-02-21 20:06:00+00:00,539,91,0,1,20494.0,i have difficult conversations and i keep promises and i throw out trash and i am patient with people who need it,2
195,195,1,4ocean,2023-02-21 19:17:06+00:00,566,157,6,17,54801.0,"The face you make when you realize 4ocean has officially recovered 28 MILLION pounds of trash from the world's oceans, rivers, &amp; coastlines 🎉 

That's right, we just hit a new milestone! 

RT to celebrate with the clean ocean movement. https://t.co/jxlRn5Kdfg",2
196,196,2,LucyWoodslucy70,2023-02-21 21:44:33+00:00,923,406,27,25,20997.0,"At best  they  did not have a clue about  simple economics , trade with the richest block in the world, near neighbours.
At worst they were corrupt, underhand  and total liars.

All Tories are  Trash and Liars https://t.co/veO2yi2LKK",2
197,197,3,0xSxint,2023-02-21 17:20:13+00:00,163,63,67,7,52034.0,In 2014 Mr Adeboye the leader of RCCG led a march against Jonathan because of Osinbajo. Four days to the polls with only one viable Christian  and he is spilling silent trash. Mr Paul Adefarasin is preaching cowardice. Please ask RCCG when God became a snub. Nigerians wake up!!! https://t.co/9yTjRFyYMY,2
198,198,4,sadsongforever,2023-02-21 18:44:12+00:00,326,28,9,4,15179.0,"Scuse me, who hates who!!! Pelin u should be ashamed of urself cuz u r the 3th person in their relationship not her .. U r so lucky cuz she's sitting there &amp; being civilized with a piece of trash like u 🚶🏻‍♀️

#YalıÇapkını #SeyFer https://t.co/L0UOJlfwqS",2
200,200,6,ockytop,2023-02-21 21:40:17+00:00,70,17,2,0,2620.0,"Bama fans defend murder, sucker punching women at ball games, etc. Good group of people. Absolute trash program along with a trash state.",2
201,201,7,trash_snapp,2023-02-21 20:03:54+00:00,66,34,1,2,6428.0,"With the dangerous weather coming up today and tomorrow, consider donating to Unsheltered Utah! They host overnight movie marathons to help keep people out of the cold, and they have volunteer info on their social media (or DM me and I can send you the info) https://t.co/ahhBcf4Bls",2
202,202,8,MatthewVocke,2023-02-21 23:50:27+00:00,51,4,31,2,2990.0,"Country music trash, combines with city music trash to make a lovecraftian horror beyond imagination. What brother and sister had this inbred mutant of a song?",2
203,203,9,HorsepowerProd,2023-02-21 20:48:33+00:00,82,4,5,0,7489.0,"sometimes I despair for this industry. the same old tired line ups with once hyped oldsters that were trash to begin with and newcomers fashioned in the same mold by the same management hacks.
thank goodness for the underground.",2
206,206,12,lilkd4wg,2023-02-21 23:34:58+00:00,50,0,9,0,6976.0,Get you a man who will watch and enjoy your trash tv shows with you 🥰,2
209,209,15,pfeifferpack,2023-02-21 20:18:53+00:00,103,164,5,7,1832.0,"NYCACC will add dogs at 6pm,they aren't playin' with the euth orders. At this moment 5 lives are in great danger: ARIES, BABY P, AKIRA, PAPA, &amp; KING all may be minutes or hrs from a needle &amp; trash bag. STEP UP! DM @notthesameone2 to foster/adopt if you live between Maine - N. Va. https://t.co/eg0V7DuRNS",2
210,210,16,spidersam616,2023-02-21 23:45:18+00:00,62,5,2,1,5022.0,"Don Cheadle on the return of David Tennant to Doctor Who 

“ I don’t even know who that is, is Doctor Who the one with the beam me up? or the one with trash bins that are robots?”

Source: Doctor Who Magazine https://t.co/Vwy9qw1xmq",2
212,212,18,Chocobotwinkie,2023-02-21 19:22:18+00:00,343,4,1,0,3426.0,"@ask_aubry If you’re gay, own it. Be proud of it. Don’t trash women cos you don’t wanna have sex with them.",2
215,215,21,GoAwayWithJae,2023-02-21 16:52:20+00:00,228,36,6,2,9335.0,"😬Let it be known that the ""leftover US Army rations"" was often discarded food that US soldiers threw into the trash &amp; starving Koreans dug out of the garbage to eat. The US military wasn't handing out cans of unopened Spam or beans to share with Koreans, as this article implies. https://t.co/Gy3M9bStjF",2
221,221,27,PaulyBlackk,2023-02-21 13:46:53+00:00,210,6,5,2,10536.0,"@jiggyjayy2 And these niggas that’s ok with his woman having that mindset are trash too. If my BM need help with something that’ll ultimately make my child life easier, imma do it. My girl Gon have to deal with it or she know where the door at. 🤷🏿‍♂️",2
237,237,43,PoliticalTragc,2023-02-21 20:48:31+00:00,59,23,3,2,1065.0,"It’s totally unwatchable. I listen to the Radio now after watching early German/French/Al Jazeera news on @SBS.  @NewsBreakfast is no more than infotainment trash with Millar leading the giggling line up of fools. 

It’s really sad what has happened to our public broadcaster.",2
241,241,47,areola_ayatolla,2023-02-21 16:45:25+00:00,242,5,5,0,3412.0,"@CNN I have to believe now that CNN just wants to fail. There is no other explaining this sort of trash article with no supporting details, and a premise that should be obvious by now that no one is buying.",2
243,243,49,Bitanees,2023-02-21 18:31:19+00:00,698,26,4,1,15652.0,"@bangantangirls AND dori belongs in the trash can because no matter what her name is (it is persian with a turkish suffix) she is a stereotype that targets the whole swana but specially arabs so no one can ""make her okay""",2
248,248,54,SamuelWBell,2023-02-21 17:26:37+00:00,54,4,2,1,4156.0,Great time cleaning up trash in southern Mt. Pleasant with @MSanchezPVD and @DavidMoralesRI at the cleanup we sponsored through Amos House! https://t.co/xrVoY4Mpht,2
252,252,58,AngBonaTv,2023-02-21 21:34:07+00:00,154,24,6,1,2947.0,"This company is utter trash!  I closed my account over 2 months ago, and im waiting for my security deposit to be returned to me, and now im just getting the run around.  Seems im not the only one waiting for these fraudsters who i have had issues with since day 1. https://t.co/Vdc6WrYMyv",2
266,266,72,shadysanctuary,2023-02-21 18:33:02+00:00,108,13,1,2,3861.0,"@people He’s a creep who trash talks his wife’s sister in DMs with fans, all while allegedly being given her money through shady means.",2
278,278,84,PhilipThalis,2023-02-21 20:25:30+00:00,77,3,1,0,5876.0,"@Cobylefko Such large footprint, mono functional, unadaptable buildings are the dinosaurs of the age.
More broadly we need to trash the failed concept of a CBD, &amp; return to real mixed city centres, ennobled with public buildings &amp; places, calmed tree lined street, public &amp; active transport",2
280,280,86,hexminaj,2023-02-21 17:43:04+00:00,81,2,6,0,644.0,"@iamcardib go pick up that damn trash, along with your music career and put it in the garbage, you botched face excuse of a rapper",2
281,281,87,byetwit,2023-02-21 23:41:28+00:00,124,9,1,1,1264.0,"@pattykazUSA Let us not forget that the media invented ""Protocols"" to trash Meghan for every style choice, and that same media is now praising Kate. 

Peak colonizer
Proving that they NEVER had a problem with anything Princess Meghan did, they just had a problem with HER doing it",2
288,288,0,yannaa__x,2023-02-20 22:23:37+00:00,5658,1509,11,327,385734.0,when we fuckin i need u to lose all yo morals 😭😭😭😭,1
289,289,1,DB_SB_32_72,2023-02-20 01:57:43+00:00,65,11,3,0,4256.0,since u got ur degree &amp;&amp; u kno every fuckin thing;^)))) https://t.co/lB3fGifCSC,2
293,293,5,obkatiekat,2023-02-21 22:00:40+00:00,605,17,22,0,41670.0,u fuckin wot m8 @DeputyARUUU https://t.co/tDxcUCgpaX,1
295,295,7,BadGyallRiRi,2023-02-21 19:03:02+00:00,515,135,4,9,28202.0,"If you do not like a job, quit. Leave the fuckin work. But do not stay there and sabotage the ppl business or make you and the ppl around u uncomfortable. It’s simple. If u unhappy with a job, quit. If u cannot quit, do wtf u collecting the ppl dem money for. Do your job",0
296,296,8,southcentralJAG,2023-02-21 18:27:02+00:00,167,6,42,6,22184.0,Lost my fuckin brother last night!! Nigga u da reason a JAG was even created!! I love u bro bro…I miss u dawg!! Dis one hurt…we gone turn up for u tho on da set!! #LongLive89 🙏🏾 rest up my g…,1
306,306,18,joshuaIover,2023-02-21 09:03:38+00:00,78,0,25,4,5061.0,here is my timeline of being a freak on the internet if u knew me before 2021 no you fuckin didn't! https://t.co/zYKw5TWQHF,1
308,308,20,DejaRu22,2023-02-21 15:15:21+00:00,553,58,25,2,30911.0,"No need to overfink fings bruv

U already kno the anser 
U already know what 2 do

U just overfink fings in ur head as a way to continue to B a pussy bruv

Just fuckin do it bruv stop overfinkin fings",1
310,310,22,I_SHOOT_COPS,2023-02-20 15:06:21+00:00,345,36,6,2,11882.0,this a fuckin fossil bro u smoking on triceratops dung,1
325,325,37,BIMBOMINDSET,2023-02-21 15:10:36+00:00,53,1,5,2,4058.0,i really need these men who sit around around and bitch about masculinity and gay people and woke cereal boxes or whatever to pick up a fuckin woodworking hobby. how bout u go build something??,1
328,328,40,DIZASTERBANNED,2023-02-20 20:42:09+00:00,172,8,12,3,22982.0,Man @metaphormessiah and @NUJERZEYTWORK are so diverse with this shit right now . Its making me wanna do something again like the ketchup thing but even crazier . Inspirational ass wordsmithing . Fuckin love u guys this shit has been better than actual battles 🤣🤣🤣,1
335,335,47,dwtarig,2023-02-21 00:10:41+00:00,54,1,1,0,11364.0,"fuckin w u (feat john legend)
https://t.co/Z9sFSbKUuM",1
340,340,52,nytherzz,2023-02-21 00:13:42+00:00,84,0,2,0,3348.0,@cxlame he jst kept fuckin her n went bout his night like???? u good bro? cassie dumb ass jst there quiet,1
357,357,69,MounkeyM,2023-02-21 22:14:34+00:00,593,0,2,0,7234.0,"@RespectElves @bigpennies2323 wow, the fuckin ""no u"" comeback, creative",2
365,365,77,popbasae,2023-02-21 13:56:27+00:00,73,1,2,1,2156.0,"Don't jump me but all of the leaks were scrapped for a reason, exept outgrown, jada, my way and fuckin with u...",1
398,398,0,elephant_ring,2023-02-21 10:15:11+00:00,68,5,25,2,8544.0,"Now I know this weak ass white boy ain’t talking.
Simping for his girl while she got her ass out for all of us to see.
He wifed what everybody else already had.
And the last pic? I don’t even gotta say it. We all know what’s up. Ole boy tagging his girl in front of him. Promise u https://t.co/vkTFKx0yzs",1
400,400,2,nelthreepoints,2023-02-21 23:45:07+00:00,62,5,6,0,1066.0,Trans folks should do big gender reveals like white people do for their dumb ass kids. Like change your pronouns and light a field on fire. Chad shit,1
402,402,4,helloimbernardo,2023-02-21 17:50:20+00:00,69,3,3,0,1208.0,"him: you better not be balloon walter white when i get there

my whimsical and rebellious ass: https://t.co/hZOz6TU4nL",1
403,403,5,JosNamesnotJo2,2023-02-21 13:06:22+00:00,71,6,9,0,1914.0,To the niggas that put Minnie's Mouse's fat rat ass on my timeline o just wanna say you are never seeing the pearly white gates https://t.co/tBTUWG1moe,0
406,406,8,liixies,2023-02-21 17:22:51+00:00,55,2,1,3,1066.0,Can they please get rid of this ugly ass white border around the album covers https://t.co/KhM856ul0o,0
415,415,17,emcsquaredxx,2023-02-21 23:09:58+00:00,69,6,14,3,6583.0,"- Yellow ugali&gt;brown ugali&gt;white ugali 
- pancakes&gt; waffles
- Chocolate cakes should be made with a good amount of dark chocolate instead of milk chocolate or with espresso...to add richness instead of making it aimlessly sweet 
- Fruit cake is ass 
- Day after pizza&gt; Fresh pizza",2
422,422,24,HanumHusen,2023-02-21 15:15:34+00:00,66,3,1,0,3577.0,"@Busy_royals Ass patting, ass grabbing, ass caressing, it's all fine, if you are a white royal, even if it's your own daughter's ass.",1
429,429,31,EenPluviometer,2023-02-21 10:57:09+00:00,65,0,4,0,2606.0,"@Archang17382675 @CitizenFreePres So because he's not directly affecting your white American ass, he surely can't be the bad guy here. What a selfish way to look at things man.",0
478,478,0,iastonmylist,2023-02-21 22:19:20+00:00,355,49,6,3,11101.0,white boy holy trinity https://t.co/auiiGAAEda,2
479,479,1,UpdateHLD,2023-02-21 16:31:29+00:00,6387,355,44,89,177170.0,"“You know what it is? He really works hard. And, that little white boy can sing! He really can sing! I was like, ‘Oh help, he’s singing! Show out!’ It’s an amazing show, it’s just him and the band so there’s not dancers, and he can dance and all that.” 

-Jacob from Gabriels on…",2
480,480,2,Harry_StylesUp,2023-02-21 16:32:30+00:00,307,20,2,2,17359.0,"“You know what it is? He really works hard. And, that little white boy can sing! He really can sing! I was like, ‘Oh help, he’s singing! Show out!’ It’s an amazing show, it’s just him and the band so there’s not dancers, and he can dance and all that.”",2
481,481,3,F41RYTA1L,2023-02-21 19:21:59+00:00,54,5,6,0,3098.0,white people just be saying anything bro why this white boy said “this is so ghetto and boujee…” like those are contradictory asf 😭 and then when i asked him if he even knew what boujee meant he said no,0
483,483,5,RightWingWatch,2023-02-21 19:15:54+00:00,928,228,342,93,241300.0,"White nationalist Tyler Russell says ""we're in 2023 now, we've got to stop dissing the Nazis. We got to look back at our boys like Oswald [Mosley], like Francisco [Franco], like Benito [Mussolini]. We gotta be like, 'Yo, we're ganged up out here.'"" https://t.co/S8ljCTUofi",2
487,487,9,p4tthebunny,2023-02-21 18:42:12+00:00,52,1,1,0,3522.0,Me and the quirked up white boy i pulled by being a beautiful biracial princess https://t.co/hv5aZyzZ1s,2
490,490,12,QINGORACLE,2023-02-21 23:42:52+00:00,153,5,5,0,14044.0,"This white boy in my DM saying I look powerful…he don’t know I invented that shit 

Happy Black Queer History Month 😂 https://t.co/BMsYu2JgbW",0
498,498,20,Grunkkkk,2023-02-21 22:53:28+00:00,2048,24,4,1,24084.0,@YumiMain nba white boy 🤑,2
500,500,22,iamMauriceW,2023-02-21 19:47:56+00:00,71,34,7,0,1564.0,"Emmett Till was a 14-year-old boy who was badly beaten to the point that his face was disfigured &amp; one of his eyes was dislodged from its’ socket before being fatally shot, tied to a fan and thrown in the Tallahatchie River by White men for allegedly flirting with a White woman. https://t.co/OF9LRdtYD5",2
502,502,24,Terri_White,2023-02-21 21:33:26+00:00,301,3,17,1,32131.0,"I don't believe in fighting your kid's battles, but that lad who turned his back on my boy when he went in for a goodbye hug at nursery is ON THIN ICE",2
504,504,26,emo_garfield420,2023-02-21 23:27:58+00:00,51,0,3,0,2956.0,"When I walk through my neighborhood at night everyone is like ""ayy you aight, white boy""",2
506,506,28,UghitsAnjali,2023-02-21 16:21:00+00:00,63,8,7,1,3319.0,"Lemme tell you how far being a white kid from a ""good family"" can get you. When I was a kid a boy in my grade tried to drown me in a local lake. I have no memory of escaping or running home. No one believed me. He went on to murder 4 people in his 20's",2
508,508,30,UNT_Maniacs,2023-02-21 22:41:51+00:00,113,27,3,2,7122.0,"🚨 It’s official 🚨

Both of our boys’ remaining home games next week will be NATIONALLY TELEVISED, which means more TV-time for all of you‼️

Mark your calendars 🗓
• March 2nd @ 7 vs MTSU - ⚪️WEAR WHITE⚪️
• March 4th @ 2 vs WKU  - 💚SENIOR DAY💚

#GMG 🦅 https://t.co/sjnrokxpXP",2
522,522,44,imso1d_af28,2023-02-21 16:34:41+00:00,97,1,0,0,3738.0,@UpdateHLD Harry Styles or just “the little white boy who can dance” 😭😭,0
527,527,49,ASSASSYN32X,2023-02-21 15:00:33+00:00,81,0,1,1,2972.0,@TonyGol22969618 @FightHaven Does the white boy look like Walmart security to you? Or even an emplyeee? Hell the black man isn’t even carrying anything at all.,2
536,536,58,RalfusJ,2023-02-21 18:24:31+00:00,59,34,2,1,6286.0,"White Nationalist @SenMikeLee has never had an original thought. 
He's Ted Cruz's lap dog and Rick Scott's errand boy.",2
558,558,80,nicholasdante_,2023-02-21 20:58:27+00:00,284,0,2,0,48114.0,@ultralovedeluxe white boy ate.... just a bit tho,2
559,559,81,louiejonquil,2023-02-21 16:32:03+00:00,179,2,0,0,10846.0,@UpdateHLD yes !!! he is a little white boy that can sing !!! and he dances !!!,2
563,563,0,MartynH18,2023-02-21 23:02:52+00:00,780,265,59,10,20087.0,"Pic no.1 is factually incorrect.

Pic no.2 confirms it's utter nonsense. 

As recently as 1951 the UK population was 99.9% white. That means just ONE person in 1,000 was non white.

Q. How did this 0.1% of the population build Britain?

A. They didn't. It's bollocks. https://t.co/NUwKUIKDlM",2
564,564,1,plants_fanon,2023-02-21 19:58:27+00:00,453,94,7,6,12652.0,"It's easier for a white person to be performative and yell at cops because cops aren't likely to hurt them. It's harder for them to go into their own communities to teach history and anti-colonialism/anti-racism/anti-eugenics, but that's what they should be doing.",2
565,565,2,fromkdwithluv,2023-02-21 17:45:16+00:00,26996,923,206,111,2098302.0,the last time i spoke on the person i’d remove i ended up having to ratio a white nigga in a confederate unitard,0
566,566,3,SouthboundTexas,2023-02-21 15:38:39+00:00,1840,35,401,6,50004.0,@libsoftiktok What's it called when a white person hates another white person because they are white?,0
568,568,5,Shalalashanta,2023-02-21 23:43:04+00:00,145,8,18,3,7108.0,"Being a person of color can be tough what with all the systems of oppression in place, but I do love the little boost I get whenever I hang out with a white person and see how many more wrinkles they have than me. ❤️",2
569,569,6,richyrich323,2023-02-21 20:55:47+00:00,429,14,18,1,37529.0,Did we ever find out exactly who this woman is? We’ve been calling her every blonde white semi-famous person on the planet for years now. 😂,2
